Homebred,homebred,s,PersonProperty,0
.,.,nn,,0
Peace,peace,s,StandardsPos,0
knave,knave,c,Negativity,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
she,she,s,PersonPronoun,0
your,your,s,DirectAddress,0
wife,wife,c,PersonProperty,0
?,?,nnn,Question,0
That,that,s,,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
sir,sir,c,PersonProperty,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
what,what,s,Question,0
is,is,s,Question,1
he,he,c,Question,2
.,.,nnn,,0
My,my,s,Positivity,0
man,man,c,Positivity,1
.,.,nnn,,0
A,a,s,,0
Ruffian,ruffian,s,Negativity,0
Knave,knave,s,Negativity,0
a,a,s,,0
is,is,c,ReportingStates,0
.,.,nnn,,0
A,a,s,,0
Ruffian,ruffian,s,Negativity,0
sir,sir,c,PersonProperty,0
",",",",n,,0
By,by,s,,0
heaven,heaven,c,Positivity,0
",",",",s,,0
as,as,s,,0
tall,tall,s,SenseProperty,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
as,as,s,,0
ere,ere,s,ProjectBack,0
drew,drew,s,ReportingEvents,0
sword,sword,c,SenseObject,0
",",",",n,,0
Not,not,s,DenyDisclaim,0
being,being,s,DenyDisclaim,1
counted,counted,s,ReportingEvents,0
of,of,s,Negativity,0
the,the,s,Negativity,1
damned,damned,s,Negativity,2
crew,crew,c,PersonProperty,0
",",",",n,,0
A,a,s,,0
was,was,s,ProjectBack,0
her,her,s,ProjectBack,1
fathers,fathers,s,PersonProperty,0
Butler,butler,c,PersonProperty,0
",",",",s,,0
his,his,s,PersonPronoun,0
name,name,s,LangRef,0
is,is,s,ReportingStates,0
Beard,beard,c,SenseObject,0
",",",",n,,0
Of,of,s,,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
Mask,mask,c,SenseObject,0
",",",",s,,0
now,now,s,Immediacy,0
shall,shall,s,ProjectAhead,0
you,you,s,DirectAddress,0
find,find,s,DirectAddress,0
me,me,s,DirectAddress,1
true,true,c,Concessive,0
",",",",n,Concessive,1
And,and,s,,0
that,that,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
son,son,s,PersonProperty,0
unto,unto,s,CommonAuthorities,0
a,a,s,,0
Knight,knight,c,PersonProperty,0
",",",",n,,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
my,my,s,Autobio,0
father,father,c,Autobio,1
.,.,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
indeed,indeed,s,Intensity,0
fair,fair,s,StandardsPos,0
maid,maid,c,StandardsPos,1
",",",",n,,0
My,my,s,FirstPer,0
style,style,s,LangRef,0
is,is,s,ReportingStates,0
Knight,knight,c,PersonProperty,0
:,:,s,,0
come,come,s,ReportingEvents,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
kiss,kiss,s,Positivity,0
your,your,s,DirectAddress,0
lips,lips,c,SenseObject,0
.,.,nn,,0
That,that,s,,0
kiss,kiss,s,Positivity,0
shall,shall,s,ProjectAhead,0
cost,cost,s,AbstractConcepts,0
your,your,s,DirectAddress,0
chain,chain,c,SenseObject,0
.,.,nnn,,0
It,it,s,,0
smacks,smacks,s,Motions,0
in,in,s,StandardsPos,0
faith,faith,c,StandardsPos,1
",",",",n,,0
I,i,s,Insist,0
must,must,s,Insist,1
commend,commend,s,StandardsPos,0
your,your,s,DirectAddress,0
choice,choice,c,SubjectivePercept,0
.,.,nn,,0
Sir,sir,s,PersonProperty,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
given,given,n,ReportingStates,0
A,a,s,,0
longer,longer,s,Comparison,0
venture,venture,s,Contingency,0
then,then,s,,0
true,true,s,StandardsPos,0
modesty,modesty,n,SubjectivePercept,0
Will,will,s,PredictedFuture,0
well,well,s,SenseObject,0
allow,allow,c,ReportingEvents,0
",",",",s,,0
or,or,s,,0
your,your,s,DirectAddress,0
more,more,s,Comparison,0
grauer,grauer,s,UNRECOGNIZED,0
wit,wit,n,StandardsPos,0
Commend,commend,c,StandardsPos,0
.,.,nn,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
be,be,s,ReportingStates,0
sworn,sworn,s,CommonAuthorities,0
she,she,s,Neutral_Attribution,0
has,has,c,Neutral_Attribution,1
.,.,nnn,,0
Not,not,s,Resistance,0
so,so,c,Resistance,1
",",",",n,,0
The,the,s,,0
foolish,foolish,s,Negativity,0
knave,knave,s,Negativity,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
accounted,accounted,s,ReportingEvents,0
wild,wild,c,Intensity,0
",",",",n,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
have,have,s,Question,0
I,i,c,Question,1
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
now,now,s,Immediacy,0
come,come,s,SceneShift,0
home,home,c,SceneShift,1
",",",",n,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
will,will,s,PredictedFuture,0
he,he,c,PersonPronoun,0
.,.,nn,,0
I,i,s,Insist,0
must,must,s,Insist,1
believe,believe,s,Insist,2
it,it,s,,0
now,now,c,Immediacy,0
.,.,nnn,Imperative,0
Beg,beg,s,Imperative,1
his,his,s,PersonPronoun,0
chain,chain,s,SenseObject,0
wench,wench,c,PersonProperty,0
.,.,nnn,Request,0
Will,will,s,Request,1
you,you,s,Request,2
cheat,cheat,s,Negative_Relation,0
your,your,s,DirectAddress,0
father,father,c,PersonProperty,0
?,?,nnn,Question,0
I,i,s,FirstPer,0
by,by,s,,0
this,this,s,,0
light,light,s,SenseProperty,0
will,will,s,PredictedFuture,0
I,i,c,FirstPer,0
.,.,nnn,,0
Nay,nay,s,OralCues,0
sigh,sigh,s,Motions,0
not,not,c,DenyDisclaim,0
.,.,n,,0
For,for,s,DirectAddress,0
you,you,s,DirectAddress,1
shall,shall,s,ProjectAhead,0
find,find,s,,0
him,him,s,PersonPronoun,0
loving,loving,s,Positivity,0
and,and,s,,0
me,me,s,FirstPer,0
thankful,thankful,c,Acknowledge,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
were,were,s,Contingency,0
it,it,s,Contingency,1
not,not,s,Contingency,2
a,a,s,,0
scandal,scandal,s,Negativity,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
honor,honor,c,StandardsPos,0
",",",",n,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
consenting,consenting,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
my,my,s,FirstPer,0
sons,sons,s,PersonProperty,0
attempt,attempt,c,ProjectAhead,0
",",",",n,,0
You,you,s,Insist,0
should,should,s,Insist,1
unto,unto,s,CommonAuthorities,0
my,my,s,FirstPer,0
house,house,c,SenseObject,0
",",",",s,,0
mean,mean,s,TimeDuration,0
while,while,s,TimeDuration,1
take,take,s,Responsibility,0
this,this,c,Responsibility,1
",",",",n,,0
As,as,s,Promise,0
pledge,pledge,s,Promise,1
and,and,s,,0
token,token,s,Example,0
of,of,s,Example,1
my,my,s,FirstPer,0
after,after,s,Sequence,0
love,love,c,Positivity,0
:,:,n,Question,0
How,how,s,Question,1
long,long,s,ProjectBack,0
since,since,s,ProjectBack,1
dyed,dyed,s,Transformation,0
your,your,s,DirectAddress,0
father,father,c,PersonProperty,0
.,.,nn,,0
Some,some,s,Uncertainty,0
six,six,s,TimeDuration,0
weeks,weeks,s,TimeDuration,1
since,since,c,,0
.,.,n,,0
We,we,s,Insist,0
cannot,cannot,s,Insist,1
stay,stay,s,TimeDuration,0
to,to,s,,0
talk,talk,c,ReportingEvents,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
slaves,slaves,s,PersonProperty,0
pursue,pursue,c,ProjectAhead,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,SenseObject,0
house,house,s,SenseObject,1
shall,shall,s,ProjectAhead,0
lodge,lodge,s,Motions,0
us,us,s,Inclusive,0
till,till,s,Motions,0
the,the,s,Motions,1
Priest,priest,n,PersonProperty,0
May,may,s,Contingency,0
make,make,s,Contingency,1
us,us,s,Inclusive,0
sure,sure,c,Confidence,0
.,.,nn,OralCues,0
Well,well,s,OralCues,1
sir,sir,c,PersonProperty,0
",",",",s,,0
love,love,s,Positivity,0
this,this,s,,0
woman,woman,c,PersonProperty,0
",",",",n,TimeDuration,0
And,and,s,TimeDuration,1
when,when,s,TimeDuration,2
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
man,man,s,PersonProperty,0
and,and,s,PersonProperty,1
wife,wife,s,PersonProperty,2
bring,bring,s,Transformation,0
her,her,s,Transformation,1
to,to,s,Transformation,2
me,me,c,FirstPer,0
",",",",n,,0
She,she,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
welcome,welcome,c,Positivity,0
.,.,nn,,0
I,i,s,FirstPer,0
humbly,humbly,s,SubjectivePercept,0
thank,thank,s,Acknowledge,0
you,you,s,Acknowledge,1
sir,sir,c,PersonProperty,0
.,.,nnn,,0
I,i,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
gone,gone,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,Insist,0
must,must,s,Insist,1
a,a,s,,0
wooing,wooing,s,Positivity,0
too,too,c,Metadiscourse,0
.,.,nnn,Metadiscourse,1
Jove,jove,s,,0
and,and,s,,0
Priapus,priapus,s,UNRECOGNIZED,0
speed,speed,s,AbstractConcepts,0
you,you,c,DirectAddress,0
",",",",s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
return,return,c,RecurringEvents,0
.,.,nnn,,0
Instantly,instantly,c,Immediacy,0
.,.,nnn,Question,0
Why,why,s,Question,1
this,this,s,,0
came,came,s,ReportingEvents,0
cleanly,cleanly,s,StandardsPos,0
off,off,c,AbstractConcepts,0
.,.,n,AbstractConcepts,1
Give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
the,the,s,ReportingEvents,2
chain,chain,c,SenseObject,0
",",",",s,,0
you,you,s,DirectAddress,0
little,little,s,SenseProperty,0
Cockatrice,cockatrice,c,SenseObject,0
",",",",n,,0
Why,why,s,Question,0
this,this,s,ProjectBack,0
was,was,s,ProjectBack,1
luck,luck,c,Positivity,0
",",",",s,,0
foot,foot,s,SenseObject,0
four,four,s,Numbers,0
hundred,hundred,s,Numbers,1
crowns,crowns,n,SenseObject,0
Got,got,s,ReportingEvents,0
at,at,s,ReportingEvents,1
a,a,s,,0
clap,clap,c,SenseProperty,0
",",",",s,,0
hold,hold,s,,0
still,still,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,s,ReportingEvents,0
you,you,s,DirectAddress,0
whore,whore,c,Negativity,0
",",",",n,,0
And,and,s,,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
thrive,thrive,c,StandardsPos,0
.,.,nn,ProjectBack,0
It,it,s,ProjectBack,1
Was,was,s,ProjectBack,2
bravely,bravely,s,StandardsPos,0
fetched,fetched,s,SubjectivePercept,0
about,about,c,SubjectivePercept,1
.,.,nnn,,0
I,i,c,FirstPer,0
",",",",s,Future_Question,0
when,when,s,Future_Question,1
will,will,s,Future_Question,2
your,your,s,DirectAddress,0
nose,nose,s,SenseObject,0
and,and,s,,0
beard,beard,s,SenseObject,0
perform,perform,s,Resemblances,0
as,as,s,Resemblances,1
much,much,c,Intensity,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
glad,glad,s,Positivity,0
he,he,s,Updates,0
is,is,s,Updates,1
gone,gone,c,ReportingStates,0
",",",",s,ReportingStates,1
a,a,s,,0
put,put,s,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,,0
the,the,s,,0
blush,blush,n,SenseProperty,0
When,when,s,,0
a,a,s,,0
did,did,s,ReportingEvents,0
ask,ask,s,Request,0
me,me,s,FirstPer,0
of,of,s,,0
rich,rich,s,Positivity,0
Somerfields,somerfields,s,UNRECOGNIZED,0
death,death,c,Negativity,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
took,took,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
I,i,s,FirstPer,0
my,my,s,FirstPer,0
q,q,c,LangRef,0
:,:,s,,0
wast,wast,s,ProjectBack,0
not,not,s,Negativity,0
good,good,c,Negativity,1
",",",",n,,0
Did,did,s,Question,0
I,i,s,Question,1
not,not,s,DenyDisclaim,0
bring,bring,s,DirectAddress,0
you,you,s,DirectAddress,1
off,off,c,,0
",",",",s,,0
you,you,s,DirectAddress,0
arrant,arrant,s,Negativity,0
drab,drab,c,Negativity,0
",",",",n,,0
Without,without,s,Contingency,0
a,a,s,Contingency,1
counterbuffe,counterbuffe,c,UNRECOGNIZED,0
?,?,s,Question,0
look,look,s,ReportingEvents,0
who,who,s,,0
comes,comes,s,SceneShift,0
here,here,c,SceneShift,1
",",",",n,,0
And,and,s,,0
three,three,s,Numbers,0
merry,merry,s,PersonProperty,0
men,men,c,PersonProperty,1
",",",",s,,0
and,and,s,,0
three,three,s,Numbers,0
merry,merry,s,PersonProperty,0
men,men,c,PersonProperty,1
",",",",n,,0
And,and,s,,0
three,three,s,Numbers,0
merry,merry,s,PersonProperty,0
men,men,s,PersonProperty,1
be,be,s,ReportingStates,0
we,we,s,,0
a,a,c,,0
.,.,nn,,0
Still,still,s,Updates,0
in,in,s,Updates,1
this,this,s,,0
vain,vain,c,Negativity,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
done,done,s,ReportingStates,0
you,you,s,DirectAddress,0
service,service,c,StandardsPos,0
",",",",n,,0
The,the,s,,0
Lawyers,lawyers,s,PersonProperty,0
house,house,s,SenseObject,0
will,will,s,PredictedFuture,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
entertainment,entertainment,c,Positivity,0
",",",",n,,0
Bountiful,bountiful,s,StandardsPos,0
and,and,s,,0
free,free,c,StandardsPos,0
.,.,nn,StandardsPos,1
O,o,s,LangRef,0
nay,nay,s,OralCues,0
second,second,s,SubjectivePercept,0
self,self,c,SubjectivePercept,1
",",",",n,,0
Come,come,s,ReportingEvents,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
busse,busse,s,UNRECOGNIZED,0
thy,thy,s,DirectAddress,0
beard,beard,c,SenseObject,0
",",",",s,,0
we,we,s,Inclusive,0
are,are,s,Inclusive,1
all,all,s,Inclusive,2
made,made,c,ReportingStates,0
",",",",n,ReportingStates,1
Why,why,s,Curiosity,0
are,are,s,Curiosity,1
so,so,s,,0
melancholy,melancholy,c,Sad,0
",",",",s,,0
do,do,s,Intensity,0
want,want,s,ProjectAhead,0
money,money,c,AbstractConcepts,0
?,?,n,Question,0
Look,look,s,SpaceRelation,0
here,here,s,SpaceRelation,1
is,is,s,SenseProperty,0
gold,gold,c,SenseProperty,1
",",",",s,,0
and,and,s,,0
as,as,s,,0
we,we,s,,0
pass,pass,s,ReportingEvents,0
along,along,c,ReportingEvents,1
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,,0
thee,thee,s,DirectAddress,0
how,how,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
got,got,s,ReportingEvents,0
it,it,c,,0
",",",",s,,0
not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
word,word,n,LangRef,0
But,but,s,Resistance,0
that,that,s,Resistance,1
she,she,s,Updates,0
is,is,s,Updates,1
Somerfields,somerfields,s,UNRECOGNIZED,0
heir,heir,c,PersonProperty,0
",",",",s,,0
my,my,s,FirstPer,0
brother,brother,n,PersonProperty,0
Swallows,swallows,s,Motions,0
it,it,s,Motions,1
with,with,s,,0
more,more,s,Comparison,0
ease,ease,c,Reassure,0
",",",",s,,0
then,then,s,,0
a,a,s,,0
Dutchman,dutchman,n,PersonProperty,0
Does,does,s,ReportingEvents,0
slap-Dragons,slap-dragons,c,UNRECOGNIZED,0
:,:,s,,0
a,a,s,,0
comes,comes,c,ReportingEvents,0
",",",",s,,0
now,now,s,Immediacy,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Lawyers,lawyers,c,PersonProperty,0
:,:,n,,0
Kiss,kiss,s,OralCues,0
my,my,s,OralCues,1
wife,wife,c,PersonProperty,0
",",",",s,,0
good,good,s,,0
brother,brother,c,PersonProperty,0
;,;,s,,0
she,she,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
wench,wench,n,PersonProperty,0
Was,was,s,ProjectBack,0
borne,borne,s,ReportingEvents,0
to,to,s,,0
make,make,s,Inclusive,0
us,us,s,Inclusive,1
all,all,c,Inclusive,0
.,.,nn,Inclusive,1
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
no,no,s,Comparison,0
less,less,c,Comparison,1
",",",",n,,0
Yo'are,yo'are,s,UNRECOGNIZED,0
welcome,welcome,s,Positivity,0
sister,sister,s,PersonProperty,0
into,into,s,,0
these,these,s,Immediacy,0
our,our,s,Inclusive,0
parts,parts,c,AbstractConcepts,0
",",",",n,,0
As,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
may,may,s,ReceivedPOV,0
say,say,c,ReceivedPOV,1
.,.,nn,,0
Thanks,thanks,s,Acknowledge,0
gentle,gentle,s,Positivity,0
brother,brother,c,PersonProperty,0
.,.,nnn,Imperative,0
Come,come,s,Imperative,1
now,now,s,Immediacy,0
to,to,s,,0
Ram-alley,ram-alley,c,UNRECOGNIZED,0
.,.,s,,0
There,there,s,,0
shall,shall,s,ProjectAhead,0
thou,thou,s,DirectAddress,0
lie,lie,c,Motions,0
",",",",n,,0
Till,till,s,TimeShift,0
I,i,s,TimeShift,1
provide,provide,s,StandardsPos,0
a,a,s,,0
Priest,priest,c,PersonProperty,0
.,.,nn,,0
O,o,s,LangRef,0
villainy,villainy,c,StandardsNeg,0
!,!,n,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
a,a,s,SubjectivePercept,0
will,will,s,SubjectivePercept,1
gull,gull,s,Negative_Relation,0
his,his,s,PersonPronoun,0
whole,whole,s,,0
generation,generation,c,AbstractConcepts,0
",",",",n,,0
I,i,s,Insist,0
must,must,s,Insist,1
make,make,s,ReportingEvents,0
one,one,c,ReportingEvents,1
",",",",s,ReasonForward,0
since,since,s,ReasonForward,1
it,it,s,ReportingStates,0
is,is,s,ReportingStates,1
so,so,s,ReportingStates,2
well,well,s,SenseObject,0
begun,begun,c,ProjectBack,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
forsake,forsake,s,Resistance,0
him,him,c,Resistance,1
",",",",s,,0
till,till,s,Motions,0
his,his,s,Motions,1
hopes,hopes,s,Positivity,0
be,be,s,ReportingStates,0
won,won,c,Positivity,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
friends,friends,c,StandardsPos,0
.,.,nnn,,0
We,we,s,ReportingStates,0
are,are,c,ReportingStates,1
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
please,please,s,Positivity,0
your,your,s,DirectAddress,0
worship,worship,c,Positivity,0
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
well,well,c,OralCues,0
",",",",s,OralCues,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
glad,glad,c,Positivity,0
",",",",s,,0
keep,keep,s,DirectAddress,0
your,your,s,DirectAddress,1
money,money,c,AbstractConcepts,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
law,law,n,AbstractConcepts,0
Is,is,s,Resemblances,0
like,like,s,Resemblances,1
a,a,s,Resemblances,2
Butlers,butlers,s,PersonProperty,0
box,box,c,SenseObject,0
:,:,s,,0
while,while,s,TimeDuration,0
you,you,s,DirectAddress,0
two,two,s,Numbers,0
strive,strive,c,ProjectAhead,0
",",",",n,,0
That,that,s,,0
picks,picks,s,Motions,0
up,up,s,Motions,1
all,all,s,DirectAddress,0
your,your,s,DirectAddress,1
money,money,c,AbstractConcepts,0
",",",",s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
friends,friends,c,StandardsPos,0
",",",",nn,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
so,so,s,Request,0
please,please,s,Request,1
you,you,c,DirectAddress,0
",",",",s,,0
both,both,s,,0
perfect,perfect,s,StandardsPos,0
friends,friends,c,StandardsPos,0
.,.,nnn,Question,0
Why,why,s,Question,1
so,so,c,AbstractConcepts,0
",",",",n,AbstractConcepts,1
Now,now,s,Immediacy,0
to,to,s,,0
the,the,s,Sequence,0
next,next,s,Sequence,1
Tap-house,tap-house,c,SenseObject,0
",",",",s,,0
there,there,s,,0
drink,drink,s,Motions,0
down,down,s,,0
this,this,c,Immediacy,0
",",",",n,Immediacy,1
And,and,s,,0
by,by,s,,0
the,the,s,,0
opperation,opperation,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,,0
third,third,s,Sequence,0
pot,pot,c,AbstractConcepts,0
.,.,n,AbstractConcepts,1
Quarrel,quarrel,s,Negative_Relation,0
again,again,c,RecurringEvents,0
",",",",s,,0
and,and,s,,0
come,come,s,ReportingEvents,0
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
for,for,s,,0
law,law,c,AbstractConcepts,0
:,:,n,,0
Fare,fare,s,SubjectivePercept,0
you,you,s,DirectAddress,0
well,well,c,StandardsPos,0
.,.,nn,StandardsPos,1
The,the,s,,0
Gods,gods,s,CommonAuthorities,0
conserne,conserne,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
wisdom,wisdom,c,StandardsPos,0
.,.,s,,0
E,e,c,LangRef,0
.,.,s,,0
Ci,ci,c,,0
.,.,nnn,Question,0
Why,why,s,Question,1
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
these,these,s,ReportingStates,0
are,are,s,ReportingStates,1
tricks,tricks,s,SubjectivePercept,0
of,of,s,,0
the,the,s,,0
long,long,s,SenseProperty,0
fifteenes,fifteenes,c,UNRECOGNIZED,0
",",",",n,,0
To,to,s,,0
give,give,s,,0
counsel,counsel,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
take,take,s,ReportingEvents,0
fees,fees,s,AbstractConcepts,0
on,on,s,,0
both,both,s,,0
sides,sides,c,AbstractConcepts,0
",",",",n,,0
To,to,s,,0
make,make,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
friends,friends,c,StandardsPos,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
to,to,s,,0
laugh,laugh,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
them,them,c,SubjectivePercept,2
.,.,n,Question,0
Why,why,s,Question,1
this,this,s,,0
thriues,thriues,s,UNRECOGNIZED,0
well,well,c,OralCues,0
",",",",s,OralCues,1
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,,0
common,common,s,AbstractConcepts,0
trick,trick,c,SubjectivePercept,0
:,:,n,,0
When,when,s,,0
men,men,s,PersonProperty,0
have,have,s,Updates,0
spent,spent,s,Updates,1
a,a,s,Updates,2
deal,deal,s,GenericEvents,0
of,of,s,GenericEvents,1
money,money,s,AbstractConcepts,0
in,in,s,CommonAuthorities,0
law,law,c,CommonAuthorities,1
",",",",n,,0
Then,then,s,,0
Lawyers,lawyers,s,PersonProperty,0
make,make,s,ReportingEvents,0
them,them,s,,0
friends,friends,c,StandardsPos,0
:,:,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,,0
trick,trick,n,SubjectivePercept,0
To,to,s,,0
go,go,s,SubjectivePercept,0
beyond,beyond,s,SubjectivePercept,1
all,all,s,SubjectivePercept,2
these,these,c,Immediacy,0
",",",",s,Immediacy,1
if,if,s,Contingency,0
Small-shanke,small-shanke,s,UNRECOGNIZED,0
come,come,n,ReportingEvents,0
And,and,s,,0
bring,bring,s,,0
rich,rich,s,Positivity,0
Somerfields,somerfields,s,UNRECOGNIZED,0
heir,heir,c,PersonProperty,0
",",",",s,,0
I,i,s,DirectAddress,0
say,say,s,DirectAddress,1
no,no,s,DirectAddress,2
more,more,c,Comparison,0
",",",",n,Resistance,0
But,but,s,Resistance,1
it,it,s,,0
is,is,s,ReportingStates,0
within,within,s,Specifiers,0
this,this,s,Specifiers,1
skonse,skonse,s,UNRECOGNIZED,0
to,to,s,,0
go,go,s,ReportingEvents,0
beyond,beyond,s,ReportingEvents,1
them,them,c,,0
.,.,nn,Immediacy,0
Here,here,s,Immediacy,1
are,are,s,Immediacy,2
Gentlemen,gentlemen,s,Positivity,0
in,in,s,,0
have,have,s,,0
would,would,s,ProjectBack,0
speak,speak,s,SpaceRelation,0
with,with,s,SpaceRelation,1
you,you,c,DirectAddress,0
.,.,nnn,Question,0
What,what,s,Question,1
are,are,s,Question,2
they,they,c,,0
?,?,nnn,Question,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
know,know,s,Confidence,0
them,them,s,,0
sir,sir,n,PersonProperty,0
They,they,s,ReportingStates,0
are,are,s,ReportingStates,1
so,so,s,,0
wrapped,wrapped,s,SpaceRelation,0
in,in,s,SpaceRelation,1
Cloakes,cloakes,c,UNRECOGNIZED,0
.,.,nn,Question,0
Have,have,s,Question,1
they,they,s,,0
a,a,s,PersonProperty,0
woman,woman,c,PersonProperty,1
?,?,nnn,Question,0
Yes,yes,s,OralCues,0
sir,sir,c,OralCues,1
",",",",s,Resistance,0
but,but,s,Resistance,1
she,she,s,Updates,0
is,is,s,Updates,1
Maskt,maskt,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
in,in,s,Specifiers,0
her,her,s,Specifiers,1
riding,riding,s,Motions,0
suit,suit,c,SenseObject,0
.,.,nnn,Imperative,0
Go,go,c,Imperative,1
",",",",s,,0
make,make,s,ReportingEvents,0
have,have,c,,0
",",",",s,,0
bring,bring,s,Transformation,0
them,them,s,Transformation,1
up,up,s,Transformation,2
with,with,s,,0
reverence,reverence,c,StandardsPos,0
",",",",n,,0
Oh,oh,s,OralCues,0
are,are,s,Question,0
they,they,s,Question,1
in,in,s,StandardsPos,0
faith,faith,c,StandardsPos,1
",",",",s,,0
has,has,s,,0
brought,brought,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
wealthy,wealthy,s,Positivity,0
heir,heir,c,PersonProperty,0
:,:,n,,0
These,these,s,Immediacy,0
stools,stools,s,SenseObject,0
and,and,s,,0
cushions,cushions,s,SenseObject,0
stand,stand,s,AbstractConcepts,0
not,not,s,DenyDisclaim,0
handsomely,handsomely,c,Positivity,0
.,.,nn,,0
Bless,bless,s,StandardsPos,0
thee,thee,s,DirectAddress,0
Throat,throat,c,SenseObject,0
.,.,nnn,Imperative,0
Master,master,s,Imperative,1
Smalshanke,smalshanke,s,UNRECOGNIZED,0
welcome,welcome,c,Positivity,0
.,.,nnn,,0
Welcome,welcome,s,Positivity,0
love,love,c,Positivity,0
",",",",s,,0
kiss,kiss,s,Positivity,0
this,this,s,,0
Gentlewoman,gentlewoman,c,PersonProperty,0
",",",",s,,0
Throat,throat,c,SenseObject,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
worship,worship,s,Positivity,0
shall,shall,s,ProjectAhead,0
command,command,s,CommonAuthorities,0
me,me,c,FirstPer,0
.,.,nnn,,0
Art,art,s,AbstractConcepts,0
not,not,s,DenyDisclaim,0
weary,weary,c,Negativity,0
