O,o,s,LangRef,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
made,made,s,ReportingEvents,0
Them,them,s,,0
rich,rich,s,Positivity,0
again,again,c,RecurringEvents,0
;,;,s,Resistance,0
but,but,s,Resistance,1
Carrion,carrion,s,SenseObject,0
make,make,n,ReportingEvents,0
have,have,c,,0
",",",",s,,0
run,run,nnn,ReportingEvents,0
What,what,s,Curiosity,0
to,to,s,Curiosity,1
do,do,c,Intensity,0
?,?,nnn,Question,0
Call,call,s,ReportingEvents,0
all,all,s,Generalization,0
my,my,s,Generalization,1
neighbors,neighbors,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
find,find,s,,0
them,them,n,,0
Perhaps,perhaps,s,Uncertainty,0
busy,busy,s,SubjectiveTime,0
at,at,s,,0
Plow,plow,c,Motions,0
",",",",s,,0
bid,bid,s,ReportingEvents,0
them,them,s,ReportingEvents,1
leave,leave,s,ReportingEvents,0
off,off,s,ReportingEvents,1
and,and,s,,0
be,be,s,SpaceRelation,0
here,here,n,SpaceRelation,1
Presently,presently,c,TimeShift,0
",",",",s,,0
tell,tell,s,,0
them,them,s,,0
every,every,s,Generalization,0
one,one,s,Generalization,1
shall,shall,s,ProjectAhead,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
part,part,n,ReportingEvents,2
Of,of,s,,0
Plutus,plutus,s,UNRECOGNIZED,0
with,with,s,Inclusive,0
us,us,c,Inclusive,1
.,.,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
gone,gone,c,ReportingStates,0
;,;,s,ReportingStates,1
but,but,s,Resistance,0
who,who,s,Resistance,1
will,will,s,PredictedFuture,0
take,take,s,PredictedFuture,1
care,care,s,PredictedFuture,2
of,of,s,Specifiers,0
this,this,s,Specifiers,1
victuals,victuals,s,SenseObject,0
Here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
which,which,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
bought,bought,n,ReportingEvents,0
for,for,s,ProjectAhead,0
Dinner,dinner,nnn,ProjectAhead,1
Leave,leave,s,,0
that,that,s,ProjectAhead,0
to,to,s,ProjectAhead,1
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
Plutus,plutus,s,UNRECOGNIZED,0
the,the,s,StandardsPos,0
most,most,s,StandardsPos,1
excellent,excellent,s,StandardsPos,2
Amongst,amongst,s,SpaceRelation,0
all,all,s,Generalization,0
the,the,s,Generalization,1
Gods,gods,c,CommonAuthorities,0
",",",",n,,0
enter,enter,s,ReportingEvents,0
here,here,s,SpaceRelation,0
with,with,s,,0
me,me,c,FirstPer,0
",",",",s,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
my,my,s,FirstPer,0
House,house,c,SenseObject,0
",",",",s,Aside,0
which,which,s,Aside,1
this,this,s,Immediacy,0
day,day,s,Immediacy,1
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
make,make,s,ReportingEvents,0
rich,rich,nnn,Positivity,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
you,you,s,DirectAddress,0
excuse,excuse,s,DirectAddress,0
me,me,c,DirectAddress,1
",",",",s,,0
it,it,s,Intensity,0
is,is,s,Intensity,1
very,very,s,Intensity,2
troublesome,troublesome,s,Negativity,0
to,to,s,SelfDisclosure,0
Me,me,s,SelfDisclosure,1
to,to,s,,0
go,go,s,ReportingEvents,0
into,into,s,ReportingEvents,1
another,another,s,Specifiers,0
man's,man's,n,PersonProperty,0
house,house,c,SenseObject,0
",",",",s,,0
especially,especially,s,Specifiers,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Not,not,s,DenyDisclaim,0
acquainted,acquainted,s,,0
with,with,c,,0
;,;,s,,0
for,for,s,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
have,have,s,,0
any,any,s,,0
good,good,n,,0
by,by,s,,0
it,it,c,,0
;,;,s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
happen,happen,s,Contingency,0
into,into,s,Transformation,0
a,a,s,Transformation,1
man's,man's,s,PersonProperty,0
house,house,c,SenseObject,0
",",",",s,,0
why,why,s,Curiosity,0
then,then,s,Curiosity,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
thrust,thrust,s,ReportingEvents,0
presently,presently,s,TimeShift,0
Under,under,n,,0
ground,ground,c,SenseObject,0
",",",",s,,0
and,and,s,,0
stifled,stifled,c,Negativity,0
",",",",s,,0
and,and,s,,0
if,if,s,Contingency,0
any,any,s,Contingency,1
of,of,s,,0
his,his,s,PersonPronoun,0
friends,friends,s,StandardsPos,0
come,come,s,ReportingEvents,0
In,in,s,ReportingEvents,1
necessity,necessity,c,Insist,0
",",",",s,,0
and,and,s,,0
ask,ask,s,Request,0
for,for,n,Request,1
me,me,s,FirstPer,0
to,to,s,StandardsPos,0
help,help,s,StandardsPos,1
him,him,c,PersonPronoun,0
",",",",s,,0
he,he,s,PersonPronoun,0
denies,denies,s,Repair_Citation,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
Swears,swears,s,Intensity,0
he,he,s,PersonPronoun,0
saw,saw,s,SpaceRelation,0
me,me,s,SpaceRelation,1
not,not,s,DenyDisclaim,0
of,of,s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
how,how,s,Uncertainty,2
long,long,c,SenseProperty,0
",",",",n,,0
And,and,s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
fall,fall,s,ReportingEvents,0
into,into,s,ReportingEvents,1
a,a,s,,0
prodigal,prodigal,s,Negativity,0
man's,man's,s,PersonProperty,0
hands,hands,c,SenseObject,0
",",",",s,,0
why,why,s,Curiosity,0
then,then,s,Curiosity,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Divided,divided,s,ReportingEvents,0
amongst,amongst,s,SpaceRelation,0
Whores,whores,c,Negativity,0
",",",",n,,0
or,or,s,,0
lost,lost,s,Negativity,0
at,at,s,,0
Dice,dice,s,SenseObject,0
in,in,s,ProjectAhead,0
a,a,s,ProjectAhead,1
moment,moment,c,ProjectAhead,2
",",",",s,ProjectAhead,3
And,and,s,ReasonForward,0
so,so,s,ReasonForward,1
we,we,s,Inclusive,0
are,are,s,Inclusive,1
both,both,s,Inclusive,2
turned,turned,s,ReportingEvents,0
naked,naked,s,SenseObject,0
out,out,s,SpaceRelation,0
of,of,s,SpaceRelation,1
doors,doors,nnn,SpaceRelation,2
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
not,not,s,DenyDisclaim,0
met,met,s,SpaceRelation,0
with,with,s,SpaceRelation,1
moderate,moderate,s,ReportingEvents,0
men,men,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
one,one,s,Specifiers,0
That,that,s,Specifiers,1
on,on,s,RecurringEvents,0
occasion,occasion,s,RecurringEvents,1
can,can,s,Contingency,0
spend,spend,c,ReportingEvents,0
",",",",s,,0
and,and,n,Sequence,0
then,then,s,Sequence,1
again,again,s,RecurringEvents,0
spare,spare,c,SenseProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
pray,pray,s,Intensity,0
You,you,s,DirectAddress,0
enter,enter,c,ReportingEvents,0
",",",",s,,0
I,i,s,FirstPer,0
long,long,s,SenseProperty,0
till,till,s,AbstractConcepts,0
my,my,s,FirstPer,0
Wife,wife,s,PersonProperty,0
and,and,s,,0
my,my,s,FirstPer,0
Son,son,s,PersonProperty,0
see,see,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
who,who,s,Question,0
Are,are,s,Question,1
two,two,c,Numbers,0
",",",",s,,0
next,next,s,SpaceRelation,0
to,to,s,SpaceRelation,1
thee,thee,c,DirectAddress,0
",",",",s,,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
best,best,s,Generalization,0
of,of,s,Generalization,1
all,all,s,Generalization,2
the,the,s,,0
World,world,nnn,AbstractConcepts,0
That,that,s,,0
I,i,s,FirstPer,0
easily,easily,s,Confidence,0
believe,believe,c,PrivateThinking,0
.,.,nnn,Question,0
Why,why,s,Question,1
should,should,s,Future_Question,0
I,i,s,Future_Question,1
not,not,s,DenyDisclaim,0
speak,speak,s,ReportingEvents,0
truth,truth,c,StandardsPos,0
?,?,nnn,Question,0
You,you,c,DirectAddress,0
",",",",s,Generalization,0
all,all,s,Generalization,1
friends,friends,s,StandardsPos,0
and,and,s,,0
neighbors,neighbors,c,PersonProperty,0
",",",",s,,0
poor,poor,s,Negativity,0
and,and,s,,0
laborious,laborious,s,Negativity,0
That,that,s,,0
have,have,s,,0
lived,lived,s,Biographical_Time,0
with,with,s,Biographical_Time,1
us,us,n,Inclusive,0
upon,upon,nnn,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
ready,ready,s,DirectAddress,0
you,you,s,DirectAddress,1
see,see,c,,0
",",",",s,,0
and,and,s,,0
make,make,s,ReportingEvents,0
what,what,s,Question,0
have,have,s,Question,1
we,we,s,Contingency,0
can,can,c,Contingency,1
",",",",s,,0
Considering,considering,s,Curiosity,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
men,men,s,PersonProperty,0
toyled,toyled,n,UNRECOGNIZED,0
with,with,s,,0
labor,labor,s,AbstractConcepts,0
and,and,s,,0
oppressed,oppressed,s,StandardsNeg,0
With,with,s,,0
Age,age,c,Specifiers,0
",",",",s,,0
you,you,s,Confront,0
cannot,cannot,s,Confront,1
expect,expect,s,ProjectAhead,0
we,we,s,Insist,0
should,should,s,Insist,1
keep,keep,s,TimeDuration,0
pace,pace,s,TimeDuration,1
with,with,n,TimeDuration,2
You,you,c,DirectAddress,0
",",",",s,,0
therefore,therefore,s,ReasonForward,0
tell,tell,s,Citations,0
us,us,s,Citations,1
first,first,s,Sequence,0
why,why,s,Question,0
your,your,s,DirectAddress,0
master,master,s,PersonProperty,0
sends,sends,s,ProjectAhead,0
for,for,s,ProjectAhead,1
us,us,nnn,Inclusive,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
told,told,s,DirectAddress,0
you,you,s,DirectAddress,1
this,this,s,,0
good,good,s,,0
while,while,c,TimeDuration,0
",",",",s,Resistance,0
but,but,s,Resistance,1
cannot,cannot,s,DenyDisclaim,0
get,get,s,Consequence,0
you,you,s,Consequence,1
To,to,s,Consequence,2
lift,lift,s,ReportingEvents,0
up,up,s,DirectAddress,0
your,your,s,DirectAddress,1
long,long,s,SenseProperty,0
Ears,ears,n,SenseObject,0
to,to,s,,0
it,it,c,,0
",",",",s,,0
that,that,s,,0
my,my,s,FirstPer,0
master,master,s,PersonProperty,0
bid,bid,s,ReportingEvents,0
me,me,s,FirstPer,0
tell,tell,s,DirectAddress,0
You,you,c,DirectAddress,1
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
shall,shall,s,ProjectAhead,0
all,all,s,,0
leave,leave,s,,0
this,this,s,,0
sorrowful,sorrowful,n,Sad,0
careful,careful,s,StandardsPos,0
life,life,s,AbstractConcepts,0
that,that,s,DirectAddress,0
You,you,s,DirectAddress,1
now,now,s,Immediacy,0
lead,lead,c,,0
",",",",s,,0
and,and,s,,0
exchange,exchange,s,Substitution,0
it,it,s,,0
for,for,s,,0
a,a,s,,0
pleasant,pleasant,s,Positivity,0
one,one,nnn,Numbers,0
By,by,s,Uncertainty,0
what,what,s,Uncertainty,1
means,means,c,Uncertainty,2
",",",",s,,0
or,or,s,,0
from,from,s,OpenQuery,0
whence,whence,s,OpenQuery,1
does,does,s,Question,0
he,he,s,Question,1
hope,hope,s,Positivity,0
this,this,nnnnnn,,0
O,o,s,LangRef,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,,0
golden,golden,s,SenseProperty,0
messenger,messenger,c,PersonProperty,0
",",",",s,,0
what,what,s,,0
brave,brave,s,StandardsPos,0
new,new,s,,0
Is,is,s,ReportingStates,0
this,this,c,,0
?,?,s,Question,0
by,by,s,,0
thy,thy,s,DirectAddress,0
description,description,s,AbstractConcepts,0
this,this,n,Insist,0
must,must,s,Insist,1
needs,needs,s,Insist,0
be,be,s,Insist,1
a,a,s,SenseObject,0
heap,heap,s,SenseObject,1
of,of,nnn,SenseObject,2
Or,or,s,,0
rather,rather,s,Resistance,0
a,a,s,SenseObject,0
heap,heap,s,SenseObject,1
of,of,s,SenseObject,2
all,all,s,Generalization,0
the,the,s,Generalization,1
old,old,nnn,SenseProperty,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
think,think,s,PrivateThinking,0
you,you,s,Insist,0
shall,shall,s,Insist,1
go,go,s,StandardsNeg,0
unpunished,unpunished,c,StandardsNeg,1
*,*,s,,0
You,you,s,DirectAddress,0
bring,bring,s,,0
us,us,s,Inclusive,0
thus,thus,s,Updates,0
far,far,s,Updates,1
upon,upon,s,,0
our,our,n,Inclusive,0
Crutches,crutches,s,SenseObject,0
for,for,s,DenyDisclaim,0
nothing,nothing,s,DenyDisclaim,1
but,but,s,Resistance,0
to,to,s,Resistance,1
Delude,delude,s,Negativity,0
us,us,nnn,Inclusive,0
You,you,s,DirectAddress,0
think,think,s,DirectAddress,1
me,me,s,FirstPer,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
naturally,naturally,s,Confidence,0
so,so,s,,0
given,given,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
jest,jest,c,Positivity,0
",",",",n,,0
That,that,s,,0
I,i,s,ReceivedPOV,0
can,can,s,ReceivedPOV,1
say,say,s,ReceivedPOV,2
nothing,nothing,s,OralCues,0
in,in,s,OralCues,1
earnest,earnest,c,SubjectivePercept,0
.,.,nn,,0
We,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
make,make,s,DirectAddress,0
your,your,s,DirectAddress,1
bones,bones,s,SenseObject,0
ache,ache,s,Negativity,0
by,by,s,TimeShift,0
and,and,s,TimeShift,1
by,by,c,TimeShift,2
",",",",s,,0
you,you,s,DirectAddress,0
knave,knave,nnn,Negativity,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,DirectAddress,2
took,took,s,ReportingEvents,0
your,your,s,DirectAddress,0
lots,lots,s,ReportingEvents,0
out,out,s,ReportingEvents,1
of,of,s,,0
the,the,s,,0
Urne,urne,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
are,are,s,ReportingStates,0
Judges,judges,s,PrivateThinking,0
in,in,s,,0
Athens,athens,c,UNRECOGNIZED,0
",",",",n,,0
and,and,s,,0
these,these,s,Immediacy,0
Cudgels,cudgels,s,SenseObject,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
In,in,s,DirectAddress,0
your,your,s,DirectAddress,1
hands,hands,c,DirectAddress,2
",",",",s,,0
your,your,s,DirectAddress,0
wands,wands,c,SenseObject,0
",",",",s,Resistance,0
but,but,s,Resistance,1
(,(,s,,0
g,g,c,LangRef,0
),),s,,0
Charon,charon,s,,0
will,will,s,PredictedFuture,0
have,have,n,PredictedFuture,1
you,you,s,DirectAddress,0
in,in,s,Specifiers,0
His,his,s,Specifiers,1
boat,boat,s,SenseObject,0
before,before,s,Sequence,0
that,that,s,Sequence,1
day,day,s,TimeDuration,0
comes,comes,nnn,ReportingEvents,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
a,a,s,DirectAddress,2
prating,prating,s,Negativity,0
fellow,fellow,s,PersonProperty,0
to,to,s,,0
delude,delude,s,Negativity,0
us,us,s,Inclusive,0
thus,thus,s,ReasonForward,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
this,this,s,,0
while,while,c,TimeDuration,0
;,;,s,,0
in,in,s,,0
not,not,n,DenyDisclaim,0
telling,telling,s,,0
plainly,plainly,s,Confidence,0
why,why,s,Question,0
your,your,s,DirectAddress,0
Master,master,s,PersonProperty,0
sent,sent,s,ProjectAhead,0
For,for,s,ProjectAhead,1
us,us,c,Inclusive,0
",",",",s,,0
especially,especially,s,Specifiers,0
knowing,knowing,s,Confidence,0
what,what,s,Confidence,1
business,business,n,AbstractConcepts,0
we,we,s,Inclusive,0
have,have,c,Inclusive,1
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
The,the,s,,0
have,have,s,Question,0
we,we,s,Question,1
have,have,s,,0
made,made,s,Transformation,0
over,over,s,Transformation,1
hedge,hedge,s,Uncertainty,0
and,and,s,,0
ditch,ditch,s,SenseObject,0
to,to,s,ProjectAhead,0
get,get,s,ProjectAhead,1
hither,hither,nnn,SpaceRelation,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
I,i,s,Updates,0
will,will,s,Updates,1
no,no,s,Updates,2
longer,longer,s,Updates,3
conceal,conceal,s,SubjectivePercept,0
the,the,s,,0
business,business,c,AbstractConcepts,0
",",",",s,,0
my,my,s,FirstPer,0
Master,master,s,PersonProperty,0
has,has,s,,0
got,got,s,ReportingEvents,0
Plutus,plutus,s,UNRECOGNIZED,0
into,into,s,Transformation,0
his,his,n,Transformation,1
house,house,c,SenseObject,0
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
all,all,s,DirectAddress,2
sent,sent,s,ProjectAhead,0
For,for,s,ProjectAhead,1
to,to,s,CommonAuthorities,0
be,be,s,CommonAuthorities,1
made,made,s,CommonAuthorities,2
rich,rich,nnn,Positivity,0
Is,is,s,ReportingStates,0
that,that,s,ReportingStates,1
possible,possible,s,Contingency,0
we,we,s,Contingency,0
can,can,s,Contingency,1
be,be,s,Contingency,2
all,all,s,,0
made,made,s,ReportingEvents,0
rich,rich,c,Positivity,0
?,?,nnn,Question,0
As,as,s,Comparison,0
rich,rich,s,Comparison,1
as,as,s,Comparison,2
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
wish,wish,c,SubjectivePercept,0
",",",",s,,0
every,every,s,Generalization,0
one,one,s,Generalization,1
a,a,s,,0
Midas,midas,s,GenericEvents,0
and,and,s,,0
Such,such,s,Intensity,0
goodly,goodly,s,StandardsPos,0
asses,asses,s,Negativity,0
as,as,s,TimeDuration,0
he,he,s,TimeDuration,1
was,was,c,ProjectBack,0
",",",",n,ReasonForward,0
so,so,s,ReasonForward,1
you,you,s,Insist,0
shall,shall,s,Insist,1
have,have,nnn,,0
How,how,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,s,SelfDisclosure,2
delighted,delighted,s,Positivity,0
with,with,s,Specifiers,0
this,this,c,Specifiers,1
!,!,s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
dance,dance,s,Positivity,0
for,for,s,Positivity,1
Joy,joy,s,Positivity,2
if,if,s,Contingency,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
this,this,s,,0
were,were,n,ProjectBack,0
true,true,nnn,StandardsPos,0
Do,do,s,Intensity,0
so,so,c,Intensity,1
",",",",s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
follow,follow,s,,0
dancing,dancing,s,Motions,0
like,like,s,SubjectivePercept,0
my,my,s,FirstPer,0
Sheep,sheep,c,SenseObject,0
",",",",s,,0
my,my,s,FirstPer,0
Kids,kids,c,PersonProperty,0
",",",",s,,0
or,or,s,,0
rather,rather,s,Resistance,0
like,like,s,SubjectivePercept,0
my,my,s,FirstPer,0
gray,gray,n,SenseProperty,0
Bearded,bearded,s,SenseProperty,0
lascivious,lascivious,nnn,SubjectivePercept,0
And,and,s,,0
we,we,s,,0
in,in,s,Comparison,0
like,like,s,Comparison,1
manner,manner,s,Comparison,2
will,will,s,PredictedFuture,0
follow,follow,s,DirectAddress,0
you,you,s,DirectAddress,1
our,our,s,Inclusive,0
Cyclops,cyclops,c,SenseObject,0
;,;,s,Resistance,0
But,but,s,Resistance,1
if,if,s,Contingency,0
we,we,s,,0
catch,catch,s,ReportingEvents,0
you,you,s,DirectAddress,0
eating,eating,n,ReportingEvents,0
the,the,s,Positivity,0
best,best,s,Positivity,1
Sallats,sallats,s,UNRECOGNIZED,0
and,and,s,,0
herbs,herbs,s,SenseObject,0
From,from,s,,0
us,us,c,Inclusive,0
",",",",s,,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
go,go,c,ReportingEvents,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
when,when,s,DirectAddress,0
your,your,s,DirectAddress,1
belly,belly,s,SenseObject,0
is,is,n,ReportingStates,0
full,full,s,,0
fall,fall,s,SenseProperty,0
Asleep,asleep,s,SenseProperty,1
by,by,s,Aside,0
the,the,s,Aside,1
way,way,c,Aside,2
",",",",s,,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
order,order,s,AbstractConcepts,0
you,you,s,DirectAddress,0
with,with,s,,0
these,these,s,Immediacy,0
Cudgels,cudgels,nnn,SenseObject,0
Then,then,s,,0
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
imitate,imitate,s,ReportingEvents,0
circen,circen,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
feed,feed,s,SenseObject,0
you,you,s,DirectAddress,0
with,with,s,,0
Herbs,herbs,s,SenseObject,0
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
metamorphose,metamorphose,n,Transformation,0
you,you,s,DirectAddress,0
into,into,s,,0
Swine,swine,c,SenseObject,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
(,(,c,Aside,0
as,as,s,Aside,1
Ulysses,ulysses,s,UNRECOGNIZED,0
did,did,c,ReportingEvents,0
),),s,,0
feed,feed,s,SenseObject,0
you,you,s,DirectAddress,0
with,with,nnn,,0
And,and,s,,0
we,we,s,,0
seeing,seeing,s,,0
our,our,s,Inclusive,0
Circen,circen,s,UNRECOGNIZED,0
go,go,s,ReportingEvents,0
about,about,s,ReportingEvents,1
to,to,s,,0
poison,poison,s,StandardsNeg,0
us,us,c,Inclusive,0
",",",",s,,0
Will,will,s,PredictedFuture,0
imitate,imitate,s,ReportingEvents,0
Ulysses,ulysses,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
hang,hang,n,DirectAddress,0
you,you,s,DirectAddress,1
up,up,s,,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
two,two,s,Numbers,0
Stones,stones,c,SenseObject,0
",",",",s,,0
and,and,s,,0
slit,slit,s,ReportingEvents,0
your,your,s,DirectAddress,0
Nose,nose,c,SenseObject,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
',',c,,0
noint,noint,s,UNRECOGNIZED,0
it,it,s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Sir,sir,n,PersonProperty,0
reverence,reverence,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
like,like,s,DirectAddress,1
Aristillus,aristillus,s,UNRECOGNIZED,0
shall,shall,s,ProjectAhead,0
laugh,laugh,s,Positivity,0
and,and,s,Positivity,1
cry,cry,c,Motions,0
",",",",s,,0
Piggs,piggs,s,UNRECOGNIZED,0
follow,follow,s,DirectAddress,0
your,your,n,DirectAddress,1
mother,mother,nnn,PersonProperty,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
leave,leave,s,,0
our,our,s,Inclusive,0
Jests,jests,c,Positivity,0
",",",",s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
at,at,s,SpaceRelation,0
our,our,s,SpaceRelation,1
Journies,journies,s,UNRECOGNIZED,0
end,end,c,Sequence,0
",",",",s,,0
every,every,s,Generalization,0
one,one,n,Generalization,1
put,put,s,SubjectivePercept,0
himself,himself,s,SubjectivePercept,1
into,into,s,Transformation,0
his,his,s,Transformation,1
own,own,s,ReportingEvents,0
shape,shape,s,AbstractConcepts,0
Again,again,c,RecurringEvents,0
;,;,s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
go,go,s,Metadiscourse,2
in,in,s,,0
a,a,s,,0
private,private,s,Disclosure,0
way,way,s,Disclosure,1
first,first,c,Sequence,0
",",",",s,Sequence,1
and,and,s,,0
fill,fill,n,,0
my,my,s,FirstPer,0
belly,belly,c,SenseObject,0
",",",",s,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
we,we,s,,0
will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
the,the,s,Intensity,0
great,great,s,Intensity,1
work,work,s,ReportingEvents,0
in,in,s,ReportingEvents,1
hand,hand,c,SenseObject,0
.,.,nnn,,0
Neighbors,neighbors,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
say,say,s,Citations,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
welcome,welcome,c,DirectAddress,2
",",",",s,,0
is,is,s,ReportingStates,0
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Opinion,opinion,s,SelfDisclosure,2
an,an,s,,0
old,old,s,SenseProperty,0
dull,dull,s,SenseProperty,0
complement,complement,c,AbstractConcepts,0
",",",",n,,0
therefore,therefore,s,ReasonForward,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
salute,salute,s,Positivity,0
You,you,s,DirectAddress,0
after,after,s,Sequence,0
a,a,s,Sequence,1
new,new,s,,0
manner,manner,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
with,with,s,Positivity,0
open,open,s,Positivity,1
arms,arms,c,Positivity,2
",",",",s,,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
That,that,s,ProjectAhead,0
to,to,s,ProjectAhead,1
recompense,recompense,s,RecurringEvents,0
the,the,s,,0
haste,haste,s,Negativity,0
and,and,s,,0
pains,pains,s,SenseProperty,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
taken,taken,s,ProjectBack,0
In,in,s,,0
coming,coming,c,GenericEvents,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,Confidence,0
will,will,s,Confidence,1
be,be,n,Confidence,2
still,still,s,SenseProperty,0
as,as,s,SenseProperty,1
diligent,diligent,s,StandardsPos,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,s,ReportingEvents,0
Good,good,c,,0
",",",",s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
enjoy,enjoy,s,Positivity,0
Plutus,plutus,s,UNRECOGNIZED,0
with,with,s,,0
me,me,nnn,FirstPer,0
Never,never,s,Biographical_Time,0
fear,fear,c,Biographical_Time,1
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
as,as,s,,0
laborious,laborious,s,Negativity,0
and,and,s,,0
indefatigable,indefatigable,s,StandardsPos,0
As,as,s,,0
Mars,mars,c,SenseObject,0
",",",",s,,0
and,and,s,,0
sure,sure,s,Confidence,0
if,if,s,Contingency,0
we,we,n,Insist,0
should,should,s,Insist,1
stick,stick,s,SpaceRelation,0
at,at,s,SpaceRelation,1
Trifles,trifles,s,SenseObject,0
in,in,s,,0
this,this,s,,0
Business,business,c,AbstractConcepts,0
",",",",s,,0
we,we,s,,0
were,were,s,ProjectBack,0
worthy,worthy,s,StandardsPos,0
to,to,s,,0
have,have,s,,0
Plutus,plutus,s,UNRECOGNIZED,0
slip,slip,n,Motions,0
out,out,s,Motions,1
of,of,s,Motions,2
our,our,s,Inclusive,0
Fingers,fingers,nnn,SenseObject,0
I,i,s,FirstPer,0
