BARTHOLMEW,bartholmew,s,UNRECOGNIZED,0
somewhat,somewhat,c,Uncertainty,0
.,.,nnn,,0
Hoy-day,hoy-day,c,UNRECOGNIZED,0
!,!,s,,0
how,how,s,,0
respective,respective,s,Metadiscourse,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
become,become,s,Transformation,0
of,of,s,Transformation,1
the,the,s,SubjectiveTime,0
sudden,sudden,c,SubjectiveTime,1
!,!,s,,0
I,i,s,Fear,0
fear,fear,s,Fear,1
this,this,s,,0
family,family,s,,0
will,will,n,PredictedFuture,0
turn,turn,s,MoveBody,0
you,you,s,MoveBody,1
reformed,reformed,s,ReportingEvents,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
come,come,s,ReportingEvents,0
about,about,s,ReportingEvents,1
again,again,c,RecurringEvents,0
.,.,s,,0
Because,because,s,ReasonBackward,0
she,she,s,Updates,0
is,is,s,Updates,1
in,in,n,,0
possibility,possibility,s,Contingency,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
your,your,s,DirectAddress,0
daughter,daughter,s,PersonProperty,0
in,in,s,CommonAuthorities,0
law,law,c,CommonAuthorities,1
",",",",s,,0
and,and,s,,0
may,may,s,Contingency,0
ask,ask,s,DirectAddress,0
you,you,s,DirectAddress,1
blessing,blessing,s,StandardsPos,0
hereafter,hereafter,c,Immediacy,0
",",",",n,Immediacy,1
when,when,s,TimeShift,0
she,she,s,TimeShift,1
courts,courts,s,,0
it,it,s,,0
to,to,s,,0
Totnam,totnam,s,UNRECOGNIZED,0
to,to,s,,0
eat,eat,s,ReportingEvents,0
cream,cream,c,SenseObject,0
.,.,s,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
forbear,forbear,c,Reluctance,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,Resistance,0
but,but,n,Resistance,1
in,in,s,StandardsPos,0
faith,faith,c,StandardsPos,1
",",",",s,,0
would,would,s,ProjectBack,0
thou,thou,s,DirectAddress,0
would,would,s,ProjectBack,0
leave,leave,s,,0
thy,thy,s,DirectAddress,0
exercise,exercise,s,GenericEvents,0
of,of,s,,0
widdow-hunting,widdow-hunting,s,UNRECOGNIZED,0
once,once,c,TimeShift,0
!,!,s,,0
this,this,n,,0
drawing,drawing,s,Motions,0
after,after,s,Sequence,0
an,an,s,Sequence,1
old,old,s,SenseProperty,0
reverend,reverend,s,PersonProperty,0
Smock,smock,s,SenseObject,0
by,by,s,,0
the,the,s,,0
splay-foote,splay-foote,c,UNRECOGNIZED,0
:,:,s,,0
There,there,s,,0
cannot,cannot,s,DenyDisclaim,0
be,be,s,DenyDisclaim,1
an,an,n,DenyDisclaim,2
ancient,ancient,s,SubjectiveTime,0
Tripe,tripe,s,Negativity,0
or,or,s,,0
Trillibub,trillibub,s,UNRECOGNIZED,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Town,town,c,SpaceRelation,2
",",",",s,Resistance,0
but,but,s,Resistance,1
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
straight,straight,s,AbstractConcepts,0
nosing,nosing,s,SubjectivePercept,0
it,it,c,,0
",",",",s,,0
and,and,n,ReportingStates,0
it,it,s,ReportingStates,1
is,is,s,ReportingStates,2
a,a,s,Positivity,0
fine,fine,s,Positivity,1
occupation,occupation,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
wilt,wilt,s,SenseProperty,0
confine,confine,s,StandardsNeg,0
thy,thy,s,DirectAddress,0
self,self,s,SubjectivePercept,0
to,to,c,,0
",",",",s,,0
when,when,s,,0
thou,thou,s,DirectAddress,0
have,have,s,,0
got,got,s,ReportingEvents,0
one,one,c,Numbers,0
;,;,n,,0
scrubbing,scrubbing,s,Motions,0
a,a,s,,0
piece,piece,s,SenseObject,0
of,of,s,SenseObject,1
Buffe,buffe,c,,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
thou,thou,s,DirectAddress,0
had,had,s,ProjectBack,0
the,the,s,,0
perpetuity,perpetuity,s,SubjectiveTime,0
of,of,s,,0
Pannyer-alley,pannyer-alley,s,UNRECOGNIZED,0
to,to,n,,0
stink,stink,s,Negativity,0
in,in,c,,0
;,;,s,,0
or,or,s,Uncertainty,0
perhaps,perhaps,c,Uncertainty,1
",",",",s,Negativity,0
worse,worse,c,Negativity,1
",",",",s,,0
currying,currying,s,Motions,0
a,a,s,,0
carcass,carcass,c,SenseObject,0
",",",",s,,0
that,that,s,,0
thou,thou,s,DirectAddress,0
have,have,s,,0
bound,bound,s,ReportingEvents,0
thy,thy,n,DirectAddress,0
self,self,s,SubjectivePercept,0
to,to,s,,0
alive,alive,c,Positivity,0
.,.,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
besworne,besworne,c,UNRECOGNIZED,0
",",",",s,,0
some,some,s,Specifiers,0
of,of,s,Specifiers,1
them,them,c,Specifiers,2
",",",",s,,0
(,(,c,,0
that,that,s,,0
thou,thou,s,DirectAddress,0
art,art,c,AbstractConcepts,0
",",",",s,,0
or,or,s,,0
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
a,a,n,,0
Suitor,suitor,s,PersonProperty,0
to,to,c,,0
),),s,,0
are,are,s,Intensity,0
so,so,s,Intensity,1
old,old,c,SenseProperty,0
",",",",s,,0
as,as,s,,0
no,no,s,DenyDisclaim,0
chaste,chaste,s,StandardsPos,0
or,or,s,,0
married,married,s,Biographical_Time,0
pleasure,pleasure,s,Positivity,0
can,can,s,PredictedFuture,0
ever,ever,s,PredictedFuture,1
become,become,s,Transformation,0
',',c,,0
hem,hem,c,SenseObject,0
:,:,n,,0
the,the,s,,0
honest,honest,s,StandardsPos,0
Instrument,instrument,s,AbstractConcepts,0
of,of,s,,0
procreation,procreation,c,Transformation,0
",",",",s,,0
has,has,s,,0
(,(,c,,0
forty,forty,s,TimeDuration,0
years,years,s,TimeDuration,1
since,since,c,,0
),),s,,0
left,left,s,SceneShift,0
to,to,s,SceneShift,1
belong,belong,n,ReportingEvents,0
to,to,s,ReportingEvents,1
',',c,,0
hem,hem,c,SenseObject,0
",",",",s,,0
thou,thou,s,DirectAddress,0
must,must,s,Insist,0
visit,visit,s,SceneShift,0
',',c,,0
hem,hem,c,SenseObject,0
",",",",s,,0
as,as,s,,0
thou,thou,s,DirectAddress,0
would,would,s,ProjectBack,0
do,do,s,Intensity,0
a,a,s,SenseObject,0
Tomb,tomb,c,SenseObject,1
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Torch,torch,c,SenseObject,0
",",",",s,,0
or,or,n,,0
three,three,s,Numbers,0
hand-fulls,hand-fulls,s,UNRECOGNIZED,0
of,of,s,,0
Lincke,lincke,c,UNRECOGNIZED,0
",",",",s,,0
flaming,flaming,s,SenseProperty,0
hot,hot,c,SenseProperty,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
thou,thou,s,DirectAddress,0
may,may,s,Contingency,0
hap,hap,s,AbstractConcepts,0
to,to,s,,0
make,make,s,ReportingEvents,0
',',c,,0
hem,hem,n,SenseObject,0
feel,feel,s,PrivateThinking,0
thee,thee,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
after,after,c,Sequence,0
",",",",s,,0
come,come,s,ReportingEvents,0
to,to,s,,0
inherit,inherit,s,CommonAuthorities,0
according,according,s,Citations,0
to,to,s,Citations,1
thy,thy,s,DirectAddress,0
inches,inches,c,SpaceRelation,0
.,.,s,,0
A,a,s,,0
sweet,sweet,s,SenseProperty,0
course,course,n,AbstractConcepts,0
for,for,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
to,to,s,,0
waste,waste,s,StandardsNeg,0
the,the,s,StandardsNeg,1
brand,brand,s,AbstractConcepts,0
of,of,s,CommonAuthorities,0
life,life,s,CommonAuthorities,1
for,for,c,,0
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
still,still,s,Updates,0
raking,raking,s,Motions,0
himself,himself,s,PersonPronoun,0
a,a,s,Positivity,0
fortune,fortune,n,Positivity,1
in,in,s,,0
an,an,s,,0
old,old,s,SenseProperty,0
woman's,woman's,s,PersonProperty,0
embers,embers,c,SenseObject,0
;,;,s,,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
have,have,s,,0
thee,thee,s,DirectAddress,0
after,after,s,Sequence,0
thou,thou,s,DirectAddress,0
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
but,but,s,Resistance,0
a,a,s,TimeDuration,0
month,month,n,TimeDuration,1
married,married,s,Biographical_Time,0
to,to,s,Biographical_Time,1
one,one,s,Specifiers,0
of,of,s,Specifiers,1
',',c,,0
hem,hem,c,SenseObject,0
",",",",s,,0
look,look,s,Resemblances,0
like,like,s,Resemblances,1
the,the,s,,0
quartane,quartane,s,UNRECOGNIZED,0
ague,ague,c,Negativity,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
black,black,s,SenseProperty,0
Iaundise,iaundise,n,UNRECOGNIZED,0
met,met,s,SceneShift,0
in,in,s,SceneShift,1
a,a,s,SenseObject,0
face,face,c,SenseObject,1
",",",",s,,0
and,and,s,,0
walk,walk,s,Motions,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
thou,thou,s,DirectAddress,0
had,had,s,ProjectBack,0
borrowed,borrowed,s,ReportingEvents,0
legs,legs,s,SenseObject,0
of,of,s,SenseObject,1
a,a,s,,0
Spinner,spinner,c,SenseObject,0
",",",",s,,0
and,and,n,,0
voice,voice,s,SenseProperty,0
of,of,s,SenseProperty,1
a,a,s,,0
Cricket,cricket,c,SenseObject,0
.,.,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
endure,endure,s,Resistance,0
to,to,s,,0
hear,hear,s,SpaceRelation,0
fifteen,fifteen,s,Numbers,0
Sermons,sermons,s,SenseObject,0
aweeke,aweeke,s,UNRECOGNIZED,0
for,for,s,SubjectivePercept,0
her,her,c,SubjectivePercept,1
",",",",n,,0
and,and,s,,0
such,such,s,Intensity,0
course,course,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
loud,loud,s,SenseProperty,0
one's,one's,c,Numbers,0
",",",",s,,0
as,as,s,Comparison,0
some,some,s,Comparison,1
of,of,s,,0
',',c,,0
hem,hem,s,SenseObject,0
must,must,s,Insist,0
be,be,c,ReportingStates,0
;,;,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
even,even,s,SubjectivePercept,0
desire,desire,s,SubjectivePercept,0
of,of,n,SubjectivePercept,1
Fate,fate,c,SubjectivePercept,0
",",",",s,,0
I,i,s,FirstPer,0
might,might,s,Contingency,0
dwell,dwell,s,ReportingEvents,0
in,in,s,ReportingEvents,1
a,a,s,SenseObject,0
drum,drum,c,SenseObject,1
",",",",s,,0
and,and,s,,0
take,take,s,ReportingEvents,0
in,in,s,ReportingEvents,1
my,my,s,FirstPer,0
sustenance,sustenance,c,StandardsPos,0
",",",",s,,0
with,with,s,Specifiers,0
an,an,s,Specifiers,1
old,old,s,SenseProperty,0
broken,broken,n,SenseProperty,0
Tobacco-pipe,tobacco-pipe,s,SenseObject,0
and,and,s,,0
a,a,s,,0
Straw,straw,c,SenseObject,0
.,.,s,Question,0
Do,do,s,Question,1
thou,thou,s,DirectAddress,0
ever,ever,s,Biographical_Time,0
think,think,s,ProjectAhead,0
to,to,s,ProjectAhead,1
bring,bring,s,,0
thine,thine,s,UNRECOGNIZED,0
ears,ears,s,SenseObject,0
or,or,n,,0
stomach,stomach,c,SenseObject,0
",",",",s,,0
to,to,s,,0
the,the,s,,0
patience,patience,s,StandardsPos,0
of,of,s,,0
a,a,s,,0
dry,dry,s,SenseProperty,0
grace,grace,c,StandardsPos,0
",",",",s,,0
as,as,s,TimeDuration,0
long,long,s,TimeDuration,1
as,as,s,TimeDuration,2
thy,thy,s,DirectAddress,0
Tablecloth,tablecloth,c,SenseObject,0
?,?,s,Question,0
and,and,n,,0
droan'd,droan'd,s,UNRECOGNIZED,0
out,out,s,,0
by,by,s,,0
thy,thy,s,DirectAddress,0
son,son,c,PersonProperty,0
",",",",s,,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
(,(,c,,0
that,that,s,Uncertainty,0
might,might,s,Uncertainty,1
be,be,s,Uncertainty,2
thy,thy,s,DirectAddress,0
father,father,c,PersonProperty,0
;,;,c,,0
),),s,,0
till,till,s,AbstractConcepts,0
all,all,s,Generalization,0
the,the,s,Generalization,1
meat,meat,n,SenseObject,0
o'thy,o'thy,s,UNRECOGNIZED,0
board,board,s,AbstractConcepts,0
has,has,s,,0
forgot,forgot,c,Negativity,0
",",",",s,,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
that,that,s,TimeShift,0
day,day,s,TimeShift,1
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Kitchen,kitchen,c,SpaceRelation,2
?,?,s,Question,0
Or,or,s,,0
to,to,s,,0
brook,brook,s,SenseObject,0
the,the,s,,0
noise,noise,n,SenseProperty,0
made,made,c,ReportingStates,0
",",",",s,ReportingStates,1
in,in,s,,0
a,a,s,Curiosity,0
question,question,s,Curiosity,1
of,of,s,Curiosity,2
Predestination,predestination,c,Sequence,0
",",",",s,,0
by,by,s,,0
the,the,s,Positivity,0
good,good,s,Positivity,1
laborers,laborers,s,PersonProperty,0
and,and,s,,0
painful,painful,n,Negativity,0
eaters,eaters,c,PersonProperty,0
",",",",s,,0
assembled,assembled,s,SpaceRelation,0
together,together,c,SpaceRelation,1
",",",",s,,0
put,put,s,ReportingEvents,0
to,to,s,ReportingEvents,1
',',c,,0
hem,hem,s,SenseObject,0
by,by,s,,0
the,the,s,,0
Matron,matron,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
Spouse,spouse,c,PersonProperty,0
;,;,s,,0
who,who,n,,0
moderates,moderates,s,ReportingEvents,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
cup,cup,s,SenseObject,0
of,of,s,SenseObject,1
wine,wine,c,SenseObject,0
",",",",s,,0
ever,ever,s,Generalization,0
and,and,s,Generalization,1
anon,anon,c,Generalization,2
",",",",s,,0
and,and,s,,0
a,a,s,,0
Sentence,sentence,s,AbstractConcepts,0
out,out,s,,0
of,of,s,,0
Knoxe,knoxe,n,UNRECOGNIZED,0
between,between,c,,0
?,?,s,Question,0
or,or,s,,0
the,the,s,,0
perpetual,perpetual,s,SubjectiveTime,0
spitting,spitting,c,Motions,0
",",",",s,,0
before,before,c,Sequence,0
",",",",s,,0
and,and,s,,0
after,after,s,Sequence,0
a,a,s,Sequence,1
sober,sober,s,StandardsPos,0
drawn,drawn,n,ReportingEvents,0
exhortation,exhortation,s,Insist,0
of,of,s,TimeDuration,0
six,six,s,TimeDuration,1
hours,hours,c,TimeDuration,2
",",",",s,,0
whose,whose,s,PersonPronoun,0
better,better,s,Comparison,0
part,part,s,Comparison,1
was,was,s,ProjectBack,0
the,the,s,ProjectBack,1
hune-hahum,hune-hahum,c,UNRECOGNIZED,0
?,?,s,Question,0
Or,or,s,,0
to,to,s,,0
hear,hear,n,SpaceRelation,0
prayers,prayers,s,CommonAuthorities,0
groaned,groaned,s,ReportingEvents,0
out,out,c,,0
",",",",s,,0
over,over,s,,0
thy,thy,s,DirectAddress,0
iron-chests,iron-chests,c,UNRECOGNIZED,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
they,they,s,,0
were,were,s,ProjectBack,0
charms,charms,s,Positivity,0
to,to,s,,0
break,break,n,ReportingEvents,0
',',c,,0
hem,hem,c,SenseObject,0
?,?,s,Question,0
And,and,s,Generalization,0
all,all,s,Generalization,1
this,this,s,,0
for,for,s,,0
the,the,s,,0
hope,hope,s,ProjectAhead,0
of,of,s,ProjectAhead,1
two,two,s,Numbers,0
Apostle-spoones,apostle-spoones,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,,0
suffer,suffer,c,Negativity,0
!,!,s,,0
and,and,s,,0
a,a,s,SenseObject,0
cup,cup,s,SenseObject,1
to,to,n,,0
eat,eat,s,ReportingEvents,0
a,a,s,,0
cawdle,cawdle,s,UNRECOGNIZED,0
in,in,c,,0
!,!,s,,0
For,for,s,Specifiers,0
that,that,s,Specifiers,1
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
thy,thy,s,DirectAddress,0
legacy,legacy,c,CommonAuthorities,0
.,.,s,,0
She,she,s,PersonPronoun,0
Will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
conuey'd,conuey'd,s,UNRECOGNIZED,0
her,her,s,PersonPronoun,0
state,state,c,,0
",",",",n,,0
safe,safe,s,StandardsPos,0
enough,enough,s,SubjectivePercept,0
from,from,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
an,an,c,,0
',',s,,0
she,she,s,PersonPronoun,0
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
right,right,s,,0
widow,widow,nnn,PersonProperty,0
Alas,alas,c,Negativity,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
quite,quite,s,Intensity,0
off,off,s,,0
that,that,s,,0
sent,sent,s,ReportingEvents,0
now,now,c,Immediacy,0
.,.,nnn,Question,0
How,how,s,Question,1
so,so,c,,0
?,?,nnn,Question,0
Put,put,s,Anger,0
off,off,s,Anger,1
by,by,s,Anger,2
a,a,s,PersonProperty,0
Brother,brother,s,PersonProperty,1
of,of,s,PersonProperty,2
Banbury,banbury,c,,0
",",",",s,,0
one,one,c,Numbers,0
",",",",s,,0
that,that,c,,0
",",",",s,,0
they,they,s,Citations,0
say,say,c,Citations,1
",",",",s,,0
is,is,s,ReportingStates,0
come,come,s,SceneShift,0
here,here,c,SceneShift,1
",",",",s,,0
and,and,n,,0
gouernes,gouernes,s,UNRECOGNIZED,0
all,all,c,,0
",",",",s,,0
already,already,nnn,Updates,0
What,what,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
call,call,s,ReportingEvents,0
him,him,c,PersonPronoun,0
?,?,s,Question,0
I,i,s,SelfDisclosure,0
knew,knew,s,SelfDisclosure,1
diverse,diverse,s,AbstractConcepts,0
of,of,s,,0
those,those,s,,0
Banburians,banburians,s,UNRECOGNIZED,0
when,when,s,Autobio,0
I,i,s,Autobio,1
was,was,s,Autobio,2
in,in,s,,0
Oxford,oxford,c,AbstractConcepts,0
.,.,nnn,Imperative,0
Master,master,s,Imperative,1
Little-wit,little-wit,s,UNRECOGNIZED,0
can,can,s,Contingency,0
tell,tell,s,Citations,0
us,us,c,Citations,1
.,.,nnn,,0
Sir,sir,c,PersonProperty,0
!,!,s,,0
good,good,s,,0
VVin,vvin,c,UNRECOGNIZED,0
",",",",s,,0
go,go,s,SceneShift,0
in,in,c,SceneShift,1
",",",",s,,0
and,and,s,,0
if,if,s,Contingency,0
Master,master,s,PersonProperty,0
Bartholmew,bartholmew,s,UNRECOGNIZED,0
Cokes,cokes,c,SenseObject,0
-,-,s,,0
his,his,s,PersonPronoun,0
man,man,s,PersonProperty,0
come,come,s,ReportingEvents,0
for,for,s,,0
the,the,n,,0
License,license,c,CommonAuthorities,0
:,:,s,,0
(,(,c,,0
the,the,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
old,old,s,PersonProperty,0
fellow,fellow,c,PersonProperty,1
),),s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
speak,speak,s,SpaceRelation,0
with,with,s,SpaceRelation,1
me,me,c,FirstPer,0
;,;,s,,0
what,what,s,DirectAddress,0
say,say,s,DirectAddress,1
you,you,c,DirectAddress,2
",",",",n,,0
Gentlemen,gentlemen,nnn,Positivity,0
What,what,s,,0
call,call,s,ReportingEvents,0
you,you,s,DirectAddress,0
the,the,s,CommonAuthorities,0
Reverend,reverend,s,CommonAuthorities,1
Elder,elder,c,PersonProperty,0
?,?,s,Question,0
you,you,s,DirectAddress,0
told,told,s,Citations,0
me,me,s,Citations,1
of,of,c,,0
?,?,s,Question,0
your,your,s,DirectAddress,0
Banbury-man,banbury-man,c,UNRECOGNIZED,0
.,.,nnn,,0
Rabbi,rabbi,s,PersonProperty,0
Busy,busy,c,SubjectiveTime,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
more,more,s,Comparison,0
then,then,s,,0
an,an,s,PersonProperty,0
Elder,elder,c,PersonProperty,1
",",",",s,,0
he,he,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
Prophet,prophet,c,ProjectAhead,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
O,o,c,LangRef,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
him,him,c,PersonPronoun,0
!,!,s,,0
a,a,s,,0
Baker,baker,c,PersonProperty,0
",",",",s,,0
is,is,s,Question,0
he,he,s,Question,1
not,not,c,DenyDisclaim,0
?,?,nnn,Question,0
He,he,s,Biographical_Time,0
was,was,s,Biographical_Time,1
a,a,s,Biographical_Time,2
Baker,baker,c,PersonProperty,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
he,he,s,PersonPronoun,0
does,does,s,ReportingEvents,0
dream,dream,s,PrivateThinking,0
now,now,c,Updates,0
",",",",s,Updates,1
and,and,s,,0
see,see,s,PrivateThinking,0
visions,visions,c,PrivateThinking,1
",",",",s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
given,given,n,ReportingStates,0
over,over,s,,0
his,his,s,PersonPronoun,0
Trade,trade,nnn,AbstractConcepts,0
I,i,s,Autobio,0
remember,remember,s,Autobio,1
that,that,s,Autobio,2
too,too,c,,0
:,:,s,,0
out,out,s,,0
of,of,s,,0
a,a,s,,0
scruple,scruple,s,StandardsPos,0
he,he,s,Neutral_Attribution,0
took,took,c,Neutral_Attribution,1
",",",",s,,0
that,that,s,,0
(,(,c,,0
in,in,s,,0
spic'd,spic'd,s,UNRECOGNIZED,0
conscience,conscience,c,StandardsPos,0
),),n,,0
those,those,s,,0
Cakes,cakes,s,SenseObject,0
he,he,s,Neutral_Attribution,0
made,made,c,Neutral_Attribution,1
",",",",s,,0
were,were,s,ProjectBack,0
served,served,s,ProjectAhead,0
to,to,s,ProjectAhead,1
Bridales,bridales,c,UNRECOGNIZED,0
",",",",s,,0
May-poles,may-poles,c,UNRECOGNIZED,0
",",",",s,,0
Morrisses,morrisses,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
such,such,n,Intensity,0
profane,profane,s,StandardsNeg,0
feasts,feasts,s,SenseObject,0
and,and,s,,0
meetings,meetings,c,GenericEvents,0
;,;,s,,0
his,his,s,PersonPronoun,0
Christen-name,christen-name,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
Zeale-of-the-land,zeale-of-the-land,nnn,UNRECOGNIZED,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
Zeale-of-the-land,zeale-of-the-land,s,UNRECOGNIZED,0
Busye,busye,c,UNRECOGNIZED,0
.,.,nnn,Question,0
How,how,c,Question,1
",",",",s,Question,2
what,what,s,,0
a,a,s,,0
name's,name's,s,UNRECOGNIZED,0
there,there,c,,0
!,!,nnn,,0
O,o,c,LangRef,0
",",",",s,,0
they,they,s,,0
have,have,s,Generalization,0
all,all,s,Generalization,1
such,such,s,Intensity,0
names,names,c,LangRef,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
;,;,s,,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
Witness,witness,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
Win,win,c,ReportingEvents,0
",",",",s,,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
(,(,c,,0
they,they,s,,0
will,will,n,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
called,called,s,ReportingEvents,0
Godfathers,godfathers,c,PersonProperty,0
),),s,,0
and,and,s,,0
named,named,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
VVinne-the-fight,vvinne-the-fight,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,DirectAddress,0
thought,thought,s,DirectAddress,1
her,her,s,PersonPronoun,0
name,name,n,LangRef,0
had,had,s,ProjectBack,0
been,been,s,ProjectBack,1
VVinnifred,vvinnifred,c,UNRECOGNIZED,0
",",",",s,,0
did,did,s,DirectAddress,0
you,you,s,DirectAddress,1
not,not,nnn,DenyDisclaim,0
I,i,s,FirstPer,0
did,did,s,Intensity,0
indeed,indeed,c,Intensity,1
.,.,nnn,,0
He,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
have,have,s,,0
thought,thought,s,PrivateThinking,0
himself,himself,s,PersonPronoun,0
a,a,s,,0
stark,stark,s,Negativity,0
Reprobate,reprobate,c,StandardsNeg,0
",",",",s,,0
if,if,s,Contingency,0
it,it,s,Contingency,1
had,had,c,ProjectBack,0
.,.,nnn,ProjectBack,1
I,i,c,FirstPer,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
there,there,s,ProjectBack,0
was,was,s,ProjectBack,1
a,a,s,ProjectBack,2
Blew-starch-woman,blew-starch-woman,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,,0
name,name,c,LangRef,0
",",",",s,,0
at,at,s,TimeDuration,0
the,the,s,TimeDuration,1
same,same,s,TimeDuration,2
time,time,c,TimeDuration,3
.,.,s,,0
Anotable,anotable,n,UNRECOGNIZED,0
hypocritical,hypocritical,s,StandardsNeg,0
vermin,vermin,s,Negativity,0
it,it,s,,0
is,is,c,ReportingStates,0
;,;,s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
him,him,c,PersonPronoun,0
.,.,s,,0
One,one,s,Specifiers,0
that,that,s,Specifiers,1
stands,stands,s,Confidence,0
upon,upon,s,Confidence,1
his,his,s,SenseProperty,0
face,face,c,SenseProperty,1
",",",",s,,0
more,more,n,Comparison,0
then,then,s,,0
his,his,s,PersonPronoun,0
faith,faith,c,StandardsPos,0
",",",",s,,0
at,at,s,Intensity,0
all,all,s,Intensity,1
times,times,c,Intensity,2
;,;,s,,0
Ever,ever,s,Biographical_Time,0
in,in,s,,0
seditious,seditious,s,StandardsNeg,0
motion,motion,c,Motions,0
",",",",s,,0
and,and,s,,0
reproving,reproving,s,Anger,0
for,for,n,,0
vainglory,vainglory,c,Negativity,0
:,:,s,,0
of,of,s,,0
a,a,s,Intensity,0
most,most,s,Intensity,1
lunatique,lunatique,s,UNRECOGNIZED,0
conscience,conscience,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
spleen,spleen,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
affects,affects,s,ReportingEvents,0
the,the,n,ReportingEvents,1
violence,violence,s,StandardsNeg,0
of,of,s,,0
Singularity,singularity,s,Exceptions,0
in,in,s,Generalization,0
all,all,s,Generalization,1
he,he,s,PersonPronoun,0
does,does,c,ReportingEvents,0
:,:,s,,0
(,(,c,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
undone,undone,s,Negativity,0
a,a,s,,0
Grocer,grocer,s,PersonProperty,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
in,in,n,,0
New-gate-market,new-gate-market,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
broke,broke,s,Transformation,0
with,with,s,Transformation,1
him,him,c,PersonPronoun,0
",",",",s,,0
trusted,trusted,s,Confidence,0
