O,o,s,LangRef,0
of,of,s,CommonAuthorities,1
the,the,s,,0
World,world,nnn,AbstractConcepts,0
But,but,s,Resistance,0
Livia,livia,s,UNRECOGNIZED,0
Conquered,conquered,s,ReportingEvents,0
Augustus,augustus,s,UNRECOGNIZED,0
Caesar,caesar,c,,0
",",",",s,,0
and,and,s,,0
Ruled,ruled,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
Power,power,c,AbstractConcepts,0
;,;,s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
as,as,n,,0
absolute,absolute,s,Confidence,0
a,a,s,CommonAuthorities,0
Master,master,s,CommonAuthorities,1
of,of,s,,0
the,the,s,,0
Worlds,worlds,s,AbstractConcepts,0
Power,power,c,AbstractConcepts,0
",",",",s,,0
as,as,s,,0
Julius,julius,s,UNRECOGNIZED,0
Caesar,caesar,s,,0
and,and,s,,0
Alexander,alexander,nnn,,0
He,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
rather,rather,s,Resistance,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
said,said,s,Citations,0
the,the,s,Citations,1
Possessor,possessor,s,AbstractConcepts,0
of,of,s,,0
the,the,s,,0
Worlds,worlds,s,AbstractConcepts,0
power,power,c,AbstractConcepts,0
",",",",s,,0
than,than,s,Comparison,0
the,the,s,Comparison,1
absolute,absolute,n,Confidence,0
Conqueror,conqueror,s,PersonProperty,0
of,of,s,,0
the,the,s,,0
Worlds,worlds,s,AbstractConcepts,0
power,power,nnn,AbstractConcepts,0
It,it,s,,0
is,is,s,ReportingStates,0
as,as,s,,0
good,good,s,StandardsPos,0
to,to,s,StandardsPos,1
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
Conqueress,conqueress,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,,0
possessor,possessor,s,AbstractConcepts,0
of,of,s,,0
power,power,c,AbstractConcepts,0
",",",",s,,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
conquer,conquer,s,ReportingEvents,0
the,the,n,ReportingEvents,1
Conqueror,conqueror,s,PersonProperty,0
of,of,s,,0
power,power,nnn,AbstractConcepts,0
It,it,s,,0
is,is,s,ReportingStates,0
as,as,s,,0
good,good,s,StandardsPos,0
for,for,s,StandardsPos,1
the,the,s,,0
Benefit,benefit,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,DenyDisclaim,0
so,so,s,DenyDisclaim,1
much,much,s,DenyDisclaim,2
for,for,s,StandardsPos,0
the,the,s,StandardsPos,1
Honor,honor,s,StandardsPos,2
of,of,s,,0
it,it,c,,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
Alexander,alexander,s,,0
nor,nor,s,DenyDisclaim,0
Caesar,caesar,s,,0
lived,lived,s,ReportingEvents,0
not,not,s,Resistance,0
so,so,s,Resistance,1
long,long,s,SenseProperty,0
a,a,s,TimeShift,0
time,time,c,TimeShift,1
",",",",s,,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
be,be,s,ReportingStates,0
Conquered,conquered,s,ReportingEvents,0
by,by,n,,0
women,women,c,PersonProperty,0
:,:,s,,0
for,for,s,,0
women,women,s,PersonProperty,0
must,must,s,Insist,0
have,have,s,SubjectiveTime,0
time,time,s,SubjectiveTime,1
and,and,s,,0
opportunity,opportunity,s,StandardsPos,0
for,for,s,StandardsPos,1
to,to,s,,0
gain,gain,s,,0
the,the,s,GenericEvents,0
Conquest,conquest,s,GenericEvents,1
in,in,c,,0
",",",",s,,0
as,as,n,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
men,men,s,PersonProperty,0
have,have,nnn,,0
If,if,s,Contingency,0
Alexander,alexander,s,,0
and,and,s,,0
Caesar,caesar,s,,0
must,must,s,ProjectBack,0
have,have,s,ProjectBack,1
been,been,s,ProjectBack,2
old,old,s,SenseProperty,0
before,before,s,Sequence,0
they,they,s,Sequence,1
possibly,possibly,s,Uncertainty,0
could,could,s,Contingency,0
have,have,n,Contingency,1
been,been,s,Contingency,2
conquered,conquered,c,ReportingStates,0
",",",",s,ReportingStates,1
it,it,s,,0
proves,proves,s,Confidence,0
that,that,s,Confidence,1
women,women,s,PersonProperty,0
do,do,s,Intensity,0
rather,rather,s,Resistance,0
conquer,conquer,s,ReportingEvents,0
Age,age,c,Specifiers,0
",",",",s,,0
than,than,s,Comparison,0
power,power,s,AbstractConcepts,0
weakens,weakens,n,Negativity,0
the,the,s,,0
strength,strength,c,AbstractConcepts,0
;,;,s,,0
and,and,s,,0
the,the,s,Confidence,0
truth,truth,s,Confidence,1
is,is,c,Confidence,2
",",",",s,Confidence,3
women,women,s,PersonProperty,0
conquer,conquer,s,ReportingEvents,0
nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
the,the,s,Intensity,2
vices,vices,c,Negativity,0
",",",",n,,0
weaknesses,weaknesses,c,Negativity,0
",",",",s,,0
and,and,s,,0
defects,defects,s,StandardsNeg,0
of,of,s,StandardsNeg,1
men,men,c,PersonProperty,0
:,:,s,,0
As,as,s,Contingency,0
they,they,s,Contingency,1
can,can,s,Contingency,2
conquer,conquer,s,ReportingEvents,0
an,an,s,ReportingEvents,1
unexperienced,unexperienced,s,StandardsNeg,0
Youth,youth,c,AbstractConcepts,0
",",",",s,,0
and,and,n,,0
doting,doting,s,Positivity,0
Age,age,c,Specifiers,0
",",",",s,,0
ignorant,ignorant,s,StandardsNeg,0
Breeding,breeding,c,ReportingEvents,0
",",",",s,,0
effeminate,effeminate,s,Negativity,0
Natures,natures,c,AbstractConcepts,0
",",",",s,,0
wavering,wavering,s,Uncertainty,0
Minds,minds,c,SubjectivePercept,0
",",",",s,,0
facile,facile,n,AbstractConcepts,0
Dispositions,dispositions,c,AbstractConcepts,0
",",",",s,,0
soft,soft,s,SenseProperty,0
Passions,passions,c,SubjectivePercept,0
",",",",s,,0
wanton,wanton,s,StandardsNeg,0
Thoughts,thoughts,c,PrivateThinking,0
",",",",s,,0
unruly,unruly,s,StandardsNeg,0
Appetites,appetites,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
the,the,n,,0
luxurious,luxurious,s,Positivity,0
Lives,lives,s,,0
of,of,s,,0
men,men,c,PersonProperty,0
;,;,s,Resistance,0
but,but,s,Resistance,1
they,they,s,,0
cannot,cannot,s,DenyDisclaim,0
conquer,conquer,s,ReportingEvents,0
men's,men's,s,PersonProperty,0
fixed,fixed,s,ReportingEvents,0
Resolutions,resolutions,c,StandardsPos,0
",",",",s,,0
their,their,n,PersonPronoun,0
heroic,heroic,s,StandardsPos,0
Valors,valors,c,UNRECOGNIZED,0
",",",",s,,0
their,their,s,PersonPronoun,0
high,high,s,,0
Ambitions,ambitions,c,ProjectAhead,0
",",",",s,,0
their,their,s,PersonPronoun,0
magnificent,magnificent,s,Positivity,0
Generosities,generosities,c,StandardsPos,0
",",",",s,,0
their,their,n,PersonPronoun,0
glorious,glorious,s,Positivity,0
Honors,honors,c,StandardsPos,0
",",",",s,,0
or,or,s,,0
their,their,s,PersonPronoun,0
conquering,conquering,s,ReportingEvents,0
or,or,s,,0
overruling,overruling,s,Resistance,0
Powers,powers,c,AbstractConcepts,0
:,:,s,,0
Nor,nor,s,DenyDisclaim,0
can,can,s,Contingency,0
women,women,n,PersonProperty,0
conquer,conquer,s,ReportingEvents,0
their,their,s,ReportingEvents,1
moral,moral,s,StandardsPos,0
Virtues,virtues,c,StandardsPos,1
",",",",s,,0
as,as,s,,0
their,their,s,PersonPronoun,0
Prudence,prudence,c,StandardsPos,0
",",",",s,,0
Fortitude,fortitude,c,StandardsPos,0
",",",",s,,0
Justice,justice,c,StandardsPos,0
",",",",s,,0
and,and,n,,0
Temperance,temperance,c,SubjectivePercept,0
.,.,s,Resistance,0
But,but,s,Resistance,1
put,put,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
case,case,s,Motions,0
a,a,s,Motions,1
man,man,s,PersonProperty,0
had,had,s,ProjectBack,0
the,the,s,ProjectBack,1
power,power,s,ProjectBack,2
of,of,s,,0
the,the,s,Intensity,0
whole,whole,s,Intensity,1
World,world,c,Intensity,2
",",",",s,,0
and,and,s,,0
could,could,n,Contingency,0
quit,quit,s,ReportingEvents,0
that,that,s,,0
power,power,s,AbstractConcepts,0
for,for,s,,0
the,the,s,,0
enjoyment,enjoyment,s,Positivity,0
of,of,s,,0
any,any,s,,0
particular,particular,s,Specifiers,0
woman,woman,c,PersonProperty,0
",",",",s,,0
or,or,s,,0
women,women,c,PersonProperty,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
he,he,n,PersonPronoun,0
quits,quits,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
that,that,s,DenyDisclaim,1
power,power,s,AbstractConcepts,0
for,for,s,,0
the,the,s,PersonProperty,0
woman's,woman's,s,PersonProperty,1
sake,sake,c,SenseObject,0
",",",",s,Resistance,0
but,but,s,Resistance,1
for,for,s,,0
his,his,s,PersonPronoun,0
minds-sake,minds-sake,c,UNRECOGNIZED,0
",",",",s,,0
his,his,n,PersonPronoun,0
pleasure-sake,pleasure-sake,c,UNRECOGNIZED,0
",",",",s,,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
satisfy,satisfy,s,StandardsPos,0
his,his,s,StandardsPos,1
Fancy,fancy,c,SubjectivePercept,0
",",",",s,,0
Passion,passion,c,SubjectivePercept,0
",",",",s,,0
or,or,s,,0
Appetites,appetites,c,SubjectivePercept,0
:,:,s,,0
And,and,s,,0
what,what,n,,0
Conpuest,conpuest,s,UNRECOGNIZED,0
soever,soever,s,Intensity,0
Women,women,s,PersonProperty,0
make,make,s,ReportingEvents,0
on,on,s,,0
Men,men,c,PersonProperty,0
",",",",s,Contingency,0
if,if,s,Contingency,1
any,any,s,Contingency,2
Conquest,conquest,s,Intensity,0
they,they,s,,0
do,do,s,Intensity,0
make,make,c,Intensity,1
",",",",s,,0
is,is,s,ReportingStates,0
more,more,s,Comparison,0
by,by,s,,0
the,the,n,Positivity,0
favor,favor,s,Positivity,1
of,of,s,,0
Nature,nature,c,AbstractConcepts,0
",",",",s,,0
than,than,s,Comparison,0
the,the,s,Comparison,1
Gods,gods,nnn,CommonAuthorities,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
be,be,s,Contingency,1
the,the,s,Contingency,2
Conqueress,conqueress,s,UNRECOGNIZED,0
of,of,s,,0
one,one,s,Numbers,0
man,man,c,Numbers,1
",",",",s,,0
let,let,s,ReportingEvents,0
the,the,s,ReportingEvents,1
favor,favor,s,Positivity,0
proceed,proceed,s,Sequence,0
from,from,n,Sequence,1
which,which,s,,0
it,it,s,PredictedFuture,0
will,will,nnn,PredictedFuture,1
There,there,s,ProjectBack,0
has,has,s,ProjectBack,1
been,been,s,ProjectBack,2
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Skirmish,skirmish,c,Resistance,0
",",",",s,,0
or,or,s,,0
rather,rather,s,Resistance,0
a,a,s,Resistance,0
Battle,battle,c,Resistance,1
.,.,nnn,Question,0
How,how,c,Question,1
",",",",s,Question,2
and,and,s,,0
betwixt,betwixt,s,TimeDuration,0
whom,whom,c,PersonPronoun,0
?,?,nnn,Question,0
Why,why,c,Question,0
",",",",s,,0
betwixt,betwixt,s,TimeDuration,0
Grave,grave,s,Negativity,0
Temperance,temperance,s,SubjectivePercept,0
and,and,s,,0
Mother,mother,s,PersonProperty,0
Matron,matron,c,PersonProperty,0
.,.,nnn,Question,0
What,what,s,Question,1
was,was,s,Question,2
the,the,s,ReasonBackward,0
cause,cause,s,ReasonBackward,1
of,of,s,ReasonBackward,2
their,their,s,PersonPronoun,0
falling,falling,s,Motions,0
out,out,c,Motions,1
.,.,nnn,Question,0
Why,why,s,Question,1
Mother,mother,s,PersonProperty,0
Matron,matron,s,PersonProperty,0
had,had,s,ProjectBack,0
a,a,s,,0
spic'd,spic'd,s,UNRECOGNIZED,0
pot,pot,s,SenseObject,0
of,of,s,,0
Ale,ale,s,SenseObject,0
in,in,s,Specifiers,0
her,her,s,Specifiers,1
hand,hand,c,SenseObject,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
she,she,s,Neutral_Attribution,0
set,set,s,Neutral_Attribution,1
it,it,s,,0
to,to,s,PersonPronoun,0
her,her,n,PersonPronoun,1
mouth,mouth,c,SenseObject,0
",",",",s,,0
and,and,s,,0
drank,drank,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
hearty,hearty,s,Positivity,0
draught,draught,s,AbstractConcepts,0
of,of,s,,0
it,it,c,,0
",",",",s,,0
and,and,s,,0
finding,finding,s,SubjectivePercept,0
it,it,s,SubjectivePercept,1
very,very,s,Positivity,0
good,good,s,Positivity,1
and,and,n,,0
refreshing,refreshing,c,Positivity,0
",",",",s,,0
drank,drank,s,ReportingEvents,0
another,another,s,Specifiers,0
draught,draught,c,AbstractConcepts,0
.,.,s,,0
By,by,s,,0
my,my,s,FirstPer,0
faith,faith,c,StandardsPos,0
",",",",s,,0
said,said,s,Citations,0
she,she,c,PersonPronoun,0
",",",",s,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,,0
cheerly,cheerly,s,Positivity,0
cup,cup,n,SenseObject,0
indeed,indeed,c,Intensity,0
",",",",s,,0
and,and,s,,0
a,a,s,,0
comfortable,comfortable,s,Positivity,0
drink,drink,c,Motions,0
",",",",s,,0
and,and,s,,0
with,with,s,Specifiers,0
that,that,s,Specifiers,1
drank,drank,s,ReportingEvents,0
another,another,s,Specifiers,0
draught,draught,c,AbstractConcepts,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,n,ReasonForward,2
long-winded,long-winded,s,Negativity,0
she,she,s,PersonPronoun,0
was,was,c,ProjectBack,0
",",",",s,,0
as,as,s,TimeDuration,0
she,she,s,TimeDuration,1
drank,drank,s,Motions,0
up,up,s,Motions,1
all,all,s,Generalization,0
the,the,s,Generalization,1
Ale,ale,s,SenseObject,0
therein,therein,c,CommonAuthorities,0
:,:,s,,0
Whereupon,whereupon,c,CommonAuthorities,0
",",",",s,,0
Grave,grave,n,Negativity,0
Temperance,temperance,s,SubjectivePercept,0
rebuked,rebuked,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
for,for,s,,0
drinking,drinking,s,Motions,0
so,so,s,Intensity,0
much,much,c,Intensity,1
",",",",s,,0
saying,saying,c,Citations,0
",",",",s,,0
that,that,s,,0
though,though,s,Concessive,0
a,a,s,SubjectivePercept,0
little,little,c,SubjectivePercept,1
",",",",s,,0
as,as,n,,0
one,one,s,Numbers,0
draught,draught,c,AbstractConcepts,0
",",",",s,,0
or,or,s,Uncertainty,0
so,so,c,Uncertainty,1
",",",",s,,0
might,might,s,Contingency,0
refresh,refresh,s,Positivity,0
the,the,s,SubjectivePercept,0
Spirits,spirits,c,SubjectivePercept,1
",",",",s,Resistance,0
yet,yet,s,Resistance,1
a,a,s,Intensity,0
great,great,s,Intensity,1
quantity,quantity,s,AbstractConcepts,0
would,would,s,Contingency,0
make,make,n,Contingency,1
her,her,s,PersonPronoun,0
drunk,drunk,c,PersonProperty,0
:,:,s,,0
Whereupon,whereupon,s,CommonAuthorities,0
Mother,mother,s,PersonProperty,0
Matron,matron,c,PersonProperty,0
",",",",s,,0
who,who,s,,0
could,could,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
then,then,s,,0
suffer,suffer,s,Negativity,0
a,a,s,Negativity,1
reproof,reproof,c,Anger,0
",",",",s,,0
in,in,n,Anger,0
anger,anger,s,Anger,1
she,she,s,PersonPronoun,0
flung,flung,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
pot,pot,c,SenseObject,0
",",",",s,Aside,0
which,which,s,Aside,1
was,was,s,ProjectBack,0
still,still,s,Updates,0
in,in,s,Updates,1
her,her,s,PersonPronoun,0
hand,hand,c,SenseObject,0
",",",",s,,0
at,at,s,,0
Grave,grave,s,Negativity,0
Temperance's,temperance's,n,UNRECOGNIZED,0
head,head,nnn,SenseObject,0
It,it,s,ProjectBack,0
was,was,s,ProjectBack,1
a,a,s,ProjectBack,2
sign,sign,s,AbstractConcepts,0
she,she,s,ProjectBack,0
had,had,s,ProjectBack,1
drank,drank,s,ReportingEvents,0
all,all,s,Generalization,0
the,the,s,Generalization,1
good,good,s,,0
liquor,liquor,s,SenseObject,0
out,out,c,,0
",",",",s,,0
or,or,s,DenyDisclaim,0
otherwise,otherwise,s,DenyDisclaim,1
she,she,s,Biographical_Time,0
would,would,n,Biographical_Time,1
not,not,s,DenyDisclaim,0
have,have,s,DenyDisclaim,1
thrown,thrown,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
pot,pot,s,SenseObject,0
away,away,nnn,,0
It,it,s,ProjectBack,0
was,was,s,ProjectBack,1
a,a,s,ProjectBack,2
sign,sign,s,AbstractConcepts,0
she,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
drunk,drunk,c,ReportingStates,0
",",",",s,ReportingStates,1
or,or,s,Contingency,0
else,else,s,Contingency,1
she,she,s,Biographical_Time,0
would,would,s,Biographical_Time,1
not,not,s,DenyDisclaim,0
have,have,s,DenyDisclaim,1
done,done,s,Intensity,0
so,so,s,Intensity,1
outrageous,outrageous,s,Anger,0
an,an,n,,0
act,act,c,,0
",",",",s,,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
have,have,s,,0
broke,broke,s,,0
Grave,grave,s,Negativity,0
Temperances,temperances,s,UNRECOGNIZED,0
head,head,nnn,SenseObject,0
Reprove,reprove,s,Anger,0
me,me,c,FirstPer,0
!,!,s,,0
teach,teach,s,ReportingEvents,0
me,me,c,FirstPer,0
!,!,s,,0
Have,have,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
I,i,s,FirstPer,0
lived,lived,s,ReportingEvents,0
long,long,s,SubjectivePercept,0
enough,enough,s,SubjectivePercept,1
in,in,s,Intensity,0
the,the,s,Intensity,1
World,world,s,Intensity,2
to,to,s,ProjectAhead,0
be,be,s,ProjectAhead,1
able,able,s,ProjectAhead,2
to,to,n,ProjectAhead,3
govern,govern,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",s,Resistance,0
but,but,s,Resistance,1
Temperance,temperance,s,SubjectivePercept,0
must,must,s,Insist,0
govern,govern,s,ReportingEvents,0
me,me,c,FirstPer,0
?,?,s,Question,0
Am,am,s,Question,0
I,i,s,Question,1
a,a,s,PersonProperty,0
Child,child,c,PersonProperty,1
?,?,s,Question,0
am,am,s,Question,0
I,i,s,Question,1
a,a,s,,0
Novice,novice,c,PersonProperty,0
",",",",n,,0
that,that,s,Insist,0
I,i,s,Insist,1
must,must,s,Insist,2
be,be,s,ReportingStates,0
governed,governed,s,ReportingEvents,0
by,by,s,,0
Temperance,temperance,c,SubjectivePercept,0
?,?,s,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
let,let,s,ReportingEvents,0
her,her,s,ReportingEvents,1
go,go,s,ReportingEvents,0
to,to,s,,0
Nunneries,nunneries,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
let,let,n,ReportingEvents,0
her,her,s,ReportingEvents,1
be,be,s,ReportingStates,0
the,the,s,ReportingStates,1
Lady,lady,s,PersonProperty,0
Prioress,prioress,s,PersonProperty,0
to,to,s,,0
govern,govern,s,ReportingEvents,0
Nuns,nuns,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
in,in,s,StandardsPos,0
faith,faith,s,StandardsPos,1
she,she,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
Prior,prior,s,ProjectBack,0
me,me,nnn,FirstPer,0
Not,not,s,DenyDisclaim,0
Friar,friar,s,PersonProperty,0
you,you,c,DirectAddress,0
",",",",s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
say,say,c,Citations,0
?,?,nnn,Question,0
No,no,s,DenyDisclaim,0
nor,nor,s,DenyDisclaim,0
Nunn,nunn,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
neither,neither,c,DenyDisclaim,0
:,:,s,,0
for,for,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
neither,neither,s,DenyDisclaim,0
Fryerd,fryerd,c,UNRECOGNIZED,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
Nunn'd,nunn'd,c,UNRECOGNIZED,0
.,.,nnn,Question,0
Why,why,s,Question,1
what,what,s,DirectAddress,0
will,will,s,DirectAddress,1
you,you,s,DirectAddress,2
be,be,c,ReportingStates,0
?,?,nnn,Question,0
Why,why,s,Question,0
what,what,s,Future_Question,0
should,should,s,Future_Question,1
I,i,s,Future_Question,2
be,be,c,ReportingStates,0
",",",",s,Resistance,0
but,but,s,Resistance,1
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,c,FirstPer,0
",",",",s,,0
a,a,s,StandardsPos,0
wise,wise,c,StandardsPos,1
",",",",s,,0
sober,sober,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
discreet,discreet,s,StandardsPos,0
Governess,governess,s,PersonProperty,0
to,to,s,,0
a,a,n,,0
company,company,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
young,young,s,PersonProperty,0
Ladies,ladies,c,PersonProperty,1
?,?,s,Question,0
Ladies,ladies,s,PersonProperty,0
that,that,s,,0
love,love,s,Positivity,0
the,the,s,Positivity,1
World,world,s,AbstractConcepts,0
better,better,s,Comparison,0
than,than,s,Comparison,1
Heaven,heaven,c,Positivity,0
",",",",s,,0
and,and,n,,0
hate,hate,s,Negativity,0
a,a,s,,0
Nunnery,nunnery,s,SpaceRelation,0
worse,worse,s,Negativity,0
than,than,s,Negativity,1
Death,death,c,Negativity,0
;,;,s,,0
and,and,s,,0
by,by,s,,0
my,my,s,FirstPer,0
Faith,faith,s,StandardsPos,0
they,they,s,,0
have,have,s,,0
reason,reason,c,StandardsPos,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
liberty,liberty,n,StandardsPos,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
joy,joy,s,Positivity,0
of,of,s,CommonAuthorities,0
life,life,c,CommonAuthorities,1
",",",",s,,0
and,and,s,,0
the,the,s,,0
World,world,s,AbstractConcepts,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
place,place,s,SpaceRelation,0
of,of,s,SpaceRelation,1
sensual,sensual,s,AbstractConcepts,0
pleasures,pleasures,c,AbstractConcepts,1
",",",",s,,0
and,and,n,,0
sensual,sensual,s,AbstractConcepts,0
pleasures,pleasures,s,AbstractConcepts,1
are,are,s,ReportingStates,0
substantial,substantial,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
in,in,s,ReportingStates,0
being,being,c,ReportingStates,1
",",",",s,,0
when,when,s,,0
the,the,s,,0
pleasures,pleasures,s,Positivity,0
aftee,aftee,s,UNRECOGNIZED,0
death,death,n,Negativity,0
are,are,s,Uncertainty,0
uncertain,uncertain,c,Uncertainty,1
;,;,s,Resistance,0
but,but,s,Resistance,1
if,if,s,Contingency,0
they,they,s,Contingency,1
were,were,s,Contingency,2
certain,certain,c,Confidence,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,SelfDisclosure,0
had,had,s,SelfDisclosure,1
rather,rather,s,SelfDisclosure,2
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
draught,draught,s,AbstractConcepts,0
of,of,s,,0
Ale,ale,n,SenseObject,0
in,in,s,,0
this,this,s,Immediacy,0
World,world,c,Immediacy,1
",",",",s,,0
than,than,s,Comparison,0
a,a,s,Comparison,1
draught,draught,s,AbstractConcepts,0
of,of,s,,0
Nectar,nectar,s,SenseObject,0
in,in,s,,0
the,the,s,Sequence,0
next,next,nnn,Sequence,1
This,this,s,,0
Ale,ale,s,SenseObject,0
has,has,s,,0
heat,heat,s,ReportingEvents,0
her,her,s,ReportingEvents,1
into,into,s,Transformation,0
a,a,s,Transformation,1
Poetical,poetical,s,StandardsPos,0
height,height,c,SenseProperty,0
.,.,nnn,Question,0
What,what,s,Question,1
do,do,s,Question,2
you,you,s,DirectAddress,0
say,say,c,DirectAddress,1
",",",",s,,0
into,into,s,Transformation,0
a,a,s,Transformation,1
pots,pots,s,SenseObject,0
head,head,c,SenseObject,0
?,?,nnn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
I,i,s,FirstPer,0
say,say,s,Citations,0
your,your,s,DirectAddress,0
head,head,s,SenseObject,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
pot,pot,c,SenseObject,0
",",",",s,,0
filled,filled,s,ReportingEvents,0
with,with,s,ReportingEvents,1
the,the,s,ReportingEvents,2
fume,fume,s,SenseObject,0
of,of,s,,0
Ale,ale,c,SenseObject,0
.,.,nnn,Confront,0
What,what,s,Confront,1
have,have,s,Confront,2
you,you,s,Confront,3
to,to,s,,0
do,do,s,ReportingEvents,0
with,with,s,ReportingEvents,1
my,my,s,FirstPer,0
head,head,c,SenseObject,0
?,?,nnn,Question,0
What,what,s,ProjectBack,0
had,had,s,ProjectBack,1
you,you,s,DirectAddress,0
to,to,s,,0
do,do,s,ReportingEvents,0
with,with,s,ReportingEvents,1
Grave,grave,s,Negativity,0
Temperances,temperances,s,UNRECOGNIZED,0
head,head,c,SenseObject,0
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
Temperances,temperances,s,UNRECOGNIZED,0
grave,grave,s,Negativity,0
head,head,s,SenseObject,0
were,were,s,ProjectBack,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
throat,throat,c,SenseObject,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
there,there,s,Contingency,0
would,would,s,Contingency,1
be,be,n,Contingency,2
two,two,s,Numbers,0
fools,fools,s,Negativity,0
heads,heads,s,SenseObject,0
one,one,s,Numbers,0
within,within,s,,0
another,another,nnn,Specifiers,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
leave,leave,s,SceneShift,0
her,her,c,SceneShift,1
",",",",s,,0
or,or,s,,0
she,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
talk,talk,s,ReportingEvents,0
her,her,s,SubjectivePercept,0
self,self,s,SubjectivePercept,1
into,into,s,Transformation,0
a,a,s,Transformation,1
fit,fit,s,Intensity,0
of,of,s,Intensity,1
madness,madness,c,Negativity,0
.,.,nnn,,0
A,a,s,Positivity,0
couple,couple,s,Positivity,1
of,of,s,,0
Gill-flirts,gill-flirts,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,,0
heat,heat,s,SenseObject,0
me,me,s,FirstPer,0
thus,thus,c,ReasonForward,0
.,.,nnn,,0
Dear,dear,s,Positivity,0
Mistress,mistress,c,PersonProperty,0
",",",",s,,0
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
freely,freely,s,Disclosure,0
pardoned,pardoned,s,Positivity,0
and,and,s,,0
forgiven,forgiven,s,Reassure,0
me,me,s,FirstPer,0
my,my,s,FirstPer,0
faults,faults,c,StandardsNeg,0
?,?,nnn,Question,0
Yes,yes,c,DirectAddress,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
not,not,s,DenyDisclaim,0
reprove,reprove,s,Anger,0
me,me,s,FirstPer,0
for,for,s,SubjectivePercept,0
them,them,s,SubjectivePercept,1
hereafter,hereafter,c,ProjectAhead,0
?,?,nnn,Question,0
